num_id,year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
385011,2004,Mercedes-Benz,S-Class,S500,Sedan,automatic,wdbng75j74a420123,ca,3.5,134587.0,silver,gray,wells fargo dealer services,5500,5500,Thu Mar 05 2015 04:00:00 GMT-0800 (PST)
385012,2004,Mercedes-Benz,C-Class,C230,Sedan,automatic,wdbrf40j94a646643,md,4.6,105157.0,silver,gray,rockville audi,4500,5000,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
385013,2004,Mazda,Mazda6,s,Sedan,automatic,1yvfp80d745n46515,fl,3.5,130172.0,gray,gray,autonation direct,2900,3300,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385014,2004,Mitsubishi,Galant,GTS V6,Sedan,automatic,4a3ab76s24e137818,ca,1.9,153910.0,gray,black,wells fargo financial acceptance,1750,1800,Thu Mar 05 2015 04:00:00 GMT-0800 (PST)
385015,2004,Mazda,Mazda6,s,Wagon,automatic,1yvhp82d045n61945,mn,2.8,75099.0,black,black,rudy luther toyota,3800,6000,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
385016,2004,Mazda,Mazda3,s,Hatchback,automatic,jm1bk343641195689,hi,1.9,125973.0,silver,black,westlake financial services,3425,2500,Wed Mar 04 2015 06:35:00 GMT-0800 (PST)
385017,2004,Mercedes-Benz,S-Class,S430,Sedan,automatic,wdbng70j74a430805,fl,2.2,133385.0,gray,beige,mercedes benz of miami,4325,3600,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385018,2004,Nissan,Maxima,3.5 SL,Sedan,automatic,1n4ba41e44c803881,ca,2.3,137433.0,gray,black,first credit finance,3350,3700,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
385019,2004,Nissan,Maxima,3.5 SL,Sedan,automatic,1n4ba41e44c886437,ca,2.9,84045.0,silver,gray,time finance co,4025,5300,Wed Mar 04 2015 04:05:00 GMT-0800 (PST)
385020,2004,Mazda,Tribute,ES-V6,SUV,automatic,4f2cz06144km30224,sc,2.0,140735.0,gray,gray,east coast honda,3225,1700,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
385021,2004,Nissan,Murano,SE,SUV,automatic,jn8az08t04w220528,ca,3.2,182128.0,white,beige,bob baker volkswagen subaru,3400,4500,Wed Mar 04 2015 04:15:00 GMT-0800 (PST)
385022,2004,Nissan,Xterra,XE,SUV,automatic,5n1ed28t44c679839,ca,1.0,184822.0,silver,gray,time finance co,3050,2850,Wed Mar 04 2015 04:05:00 GMT-0800 (PST)
385023,2004,Nissan,Murano,SL,SUV,automatic,jn8az08w04w338606,ca,2.7,140703.0,gray,gray,credit acceptance corp/vrs/southfield,4425,4000,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
385024,2004,Nissan,Sentra,1.8,Sedan,automatic,3n1cb51d54l468422,fl,1.9,145752.0,white,gray,autonation honda sanford,1850,2500,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385025,2004,Pontiac,Grand Prix,GT1,Sedan,automatic,2g2wp522041306826,fl,1.9,98209.0,silver,—,launch fcu,3475,1250,Wed Mar 04 2015 07:15:00 GMT-0800 (PST)
385026,2004,Nissan,Sentra,1.8,Sedan,automatic,3n1cb51d84l471606,fl,2.2,100636.0,gold,gray,autonation ford margate,2225,2700,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385027,2004,Nissan,Quest,3.5 S,Minivan,automatic,5n1bv28u34n308197,ca,2.5,1.0,green,beige,remarketing by ge/nextgear capital,5100,3400,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
385028,2004,Nissan,Murano,SE,SUV,automatic,jn8az08t44w218488,tx,2.7,107079.0,black,black,dt inventory,5675,4600,Tue Mar 03 2015 03:00:00 GMT-0800 (PST)
385029,2004,Nissan,Titan,SE,King Cab,automatic,1n6aa06bx4n577473,hi,1.9,97307.0,silver,gray,wells fargo dealer services,8425,8500,Wed Mar 04 2015 06:35:00 GMT-0800 (PST)
385030,2004,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac29p54la92782,ca,3.4,145951.0,black,black,aaero sweet corporation,8400,7300,Wed Mar 04 2015 03:30:00 GMT-0800 (PST)
385031,2004,Saturn,VUE,Base,SUV,automatic,5gzcz63404s863197,mo,2.8,241904.0,red,gray,fiat of omaha,200,1200,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
385032,2004,Saturn,VUE,Base,SUV,manual,5gzcz23d14s858647,ne,3.3,76337.0,silver,gray,centris fcu,2550,2400,Thu Mar 05 2015 04:15:00 GMT-0800 (PST)
385033,2004,Pontiac,Grand Prix,GT2,Sedan,automatic,2g2ws522841127710,mi,3.0,94455.0,black,tan,erhard bmw of farmington hills,3125,4000,Thu Mar 05 2015 01:30:00 GMT-0800 (PST)
385034,2004,Toyota,4Runner,SR5,SUV,automatic,jtezu14r140019880,fl,2.8,109382.0,white,gray,autonation ford fort lauderdale,7050,7300,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385035,2004,Scion,xB,Base,Wagon,automatic,jtlkt324040154980,ca,2.2,90799.0,purple,black,remarketing by ge/drivetime,3775,4500,Tue Mar 03 2015 04:00:00 GMT-0800 (PST)
385036,2004,Saturn,ION,2,Sedan,automatic,1g8aj52f94z219793,va,2.8,185309.0,black,beige,browns arlington honda,1175,1000,Thu Mar 05 2015 01:05:00 GMT-0800 (PST)
385037,2004,Nissan,Murano,SE,SUV,automatic,jn8az08w34w310489,va,2.7,172133.0,silver,beige,browns fairfax nissan,3675,4200,Thu Mar 05 2015 01:05:00 GMT-0800 (PST)
385038,2004,Nissan,Xterra,XE,SUV,automatic,5n1ed28t94c647291,fl,1.9,198780.0,green,gray,autonation nissan orange park,2825,3100,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385039,2004,Pontiac,Grand Prix,GTP,Sedan,automatic,2g2wr524541121439,wi,3.6,113326.0,black,beige,par north america,3300,3000,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
385040,2004,Pontiac,Grand Am,SE1,Sedan,automatic,1g2nf52ex4c192823,tx,2.2,107296.0,white,black,dt inventory,1850,1200,Tue Mar 03 2015 03:00:00 GMT-0800 (PST)
385041,2004,Nissan,Murano,SL,SUV,automatic,jn8az08w44w342612,va,2.6,105784.0,silver,beige,drivetime,5250,5000,Thu Mar 05 2015 00:50:00 GMT-0800 (PST)
385042,2004,Subaru,Impreza,WRX,Sedan,automatic,jf1gd29664g506022,wi,2.1,121823.0,gray,black,marine credit union,7150,6300,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
385043,2004,Toyota,Corolla,LE,Sedan,automatic,1nxbr32e84z261203,nj,1.9,71823.0,gray,gray,manheim new jersey,4925,3900,Wed Mar 04 2015 01:30:00 GMT-0800 (PST)
385044,2004,Volkswagen,Touareg,V8,SUV,automatic,wvgcm67l34d014764,fl,2.3,129492.0,green,beige,volkswagen of fort myers,4725,4400,Mon Mar 02 2015 16:00:00 GMT-0800 (PST)
385045,2004,Volvo,XC70,Base,Wagon,automatic,yv1sz59h041124560,nc,2.9,130831.0,silver,brown,audi northlake,3350,4000,Wed Mar 04 2015 06:00:00 GMT-0800 (PST)
385046,2004,Toyota,Corolla,S,Sedan,automatic,1nxbr32e14z225384,nc,1.9,207933.0,black,gray,honda of concord,2850,3300,Wed Mar 04 2015 06:00:00 GMT-0800 (PST)
385047,2004,Toyota,Sienna,LE 8-Passenger,Minivan,automatic,5tdza23c44s187039,ma,2.9,139818.0,beige,tan,"best wheels imports, llc",4275,3950,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
385048,2004,Toyota,Land Cruiser,Base,SUV,automatic,jteht05j442062177,ga,2.7,229713.0,white,gray,nalley toyota of roswell,13250,12500,Tue Mar 03 2015 05:00:00 GMT-0800 (PST)
385049,2004,Toyota,Camry Solara,SLE V6,Coupe,automatic,4t1ca38p84u015661,ca,1.9,234584.0,blue,gray,onemain rem/delta dealer,1150,3200,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
385050,2004,Volkswagen,Passat,GLS 1.8T 4Motion,Sedan,automatic,wvwpd63b04p040384,ca,1.9,136051.0,gray,gray,aaero sweet corporation,2225,2500,Wed Mar 04 2015 03:30:00 GMT-0800 (PST)
385051,2004,Toyota,Avalon,XLS,Sedan,automatic,4t1bf28b14u372725,mo,2.8,109926.0,silver,gray,remarketing by ge/manheim kansas city,5650,5300,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
385052,2004,Toyota,Sienna,LE 8-Passenger,Minivan,automatic,5tdza23c04s080196,ca,2.9,154686.0,white,gray,penske hyundai,4000,4200,Wed Mar 04 2015 04:00:00 GMT-0800 (PST)
385053,2004,Volkswagen,New Beetle,GLS,Convertible,manual,3vwcm31y74m342147,ca,3.6,159172.0,blue,tan,bmw of murrieta,2000,2100,Tue Mar 03 2015 04:30:00 GMT-0800 (PST)
385054,2004,Toyota,Corolla,CE,Sedan,automatic,jtdbr32e942036076,ga,1.9,183195.0,silver,tan,the salvation army,3050,2700,Tue Mar 03 2015 05:00:00 GMT-0800 (PST)
385055,2004,Volkswagen,Jetta,GLS TDI,Sedan,automatic,3vwsr69m94m073780,nv,2.4,71757.0,white,beige,wells fargo financial acceptance,2600,6100,Fri Mar 06 2015 04:00:00 GMT-0800 (PST)
385056,2004,Volkswagen,Touareg,V6,SUV,automatic,wvgbc67l44d023388,ca,1.9,234406.0,gray,black,santander consumer,2700,3000,Thu Mar 05 2015 04:00:00 GMT-0800 (PST)
385057,2004,Volvo,V70,2.4,Wagon,automatic,yv1sw61t142434824,va,2.8,101509.0,silver,beige,don beyer motors inc,3250,4000,Thu Mar 05 2015 01:35:00 GMT-0800 (PST)
385058,2003,BMW,Z4,2.5i,Convertible,manual,4usbt33433lr60801,ca,1.0,122511.0,silver,black,wells fargo dealer services,5275,1800,Tue Mar 03 2015 05:00:00 GMT-0800 (PST)
385059,2003,Buick,Century,Base,Sedan,automatic,2g4ws52jx31254746,fl,1.9,134302.0,red,gray,hertz remarketing,1800,1400,Tue Mar 03 2015 01:15:00 GMT-0800 (PST)
385060,2003,BMW,X5,4.4i,SUV,automatic,5uxfb33583lh41594,mi,4.0,177142.0,blue,black,erhard bmw of farmington hills,3050,4200,Thu Mar 05 2015 01:30:00 GMT-0800 (PST)
385061,2003,Acura,MDX,Touring,SUV,automatic,2hnyd18963h511383,fl,1.9,115564.0,black,black,coggin honda of orlando,4825,5500,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385062,2003,Buick,LeSabre,Custom,Sedan,automatic,1g4hp52k83u213345,ca,2.1,117623.0,gray,gray,credit acceptance corp/vrs/southfield,2700,2200,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
385063,2004,Volvo,XC90,T6,SUV,automatic,yv1cz91h841097583,ca,2.8,84737.0,silver,gray,ideal transportation,5400,6400,Wed Mar 04 2015 04:15:00 GMT-0800 (PST)
385064,2003,BMW,Z4,2.5i,Convertible,manual,4usbt33403lr65227,ca,1.9,99953.0,gray,gray,remarketing by ge/nextgear capital,6025,4500,Tue Mar 03 2015 04:00:00 GMT-0800 (PST)
385065,2003,BMW,3 Series,325i,Sedan,automatic,wbaev33493kl83708,ca,3.3,103956.0,silver,gray,wells fargo dealer services,3975,4800,Thu Mar 05 2015 04:00:00 GMT-0800 (PST)
385066,2004,Volvo,XC90,T6,SUV,automatic,yv1cz91h941037070,wi,1.0,157677.0,white,tan,dt credit corporation,3375,1450,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
385067,2003,BMW,3 Series,325xi,Sedan,automatic,wbaeu33413pm56513,mi,3.7,96060.0,silver,gray,erhard bmw of farmington hills,4350,5000,Thu Mar 05 2015 01:30:00 GMT-0800 (PST)
385068,2003,BMW,3 Series,325xi,Sedan,automatic,wbaeu33473pm54507,fl,2.5,102270.0,silver,black,lexus of tampa bay,4200,4300,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385069,2004,Volvo,XC90,T6,SUV,automatic,yv1cz91h441034058,ca,2.9,83495.0,blue,tan,onemain rem/alliance motor cars,5425,5000,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
385070,2004,Volvo,V70,2.5T,Wagon,automatic,yv1sw59v542362199,sc,2.2,151552.0,white,beige,volvo of charleston,2500,1800,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
385071,2003,Acura,TL,3.2,Sedan,automatic,19uua56653a050545,fl,1.9,141608.0,white,beige,autonation chevrolet coral gables,2875,1200,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385072,2003,Acura,TL,3.2 Type-S,Sedan,automatic,19uua56823a005189,fl,1.9,103133.0,silver,black,autonation toyota fort myers,3075,3000,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385073,2003,Acura,TL,3.2 Type-S,Sedan,automatic,19uua56903a086864,fl,2.4,215597.0,black,gray,coggin honda of orlando,1975,1500,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385074,2003,Cadillac,CTS,Base,Sedan,automatic,1g6dm57n730142728,ca,1.9,141440.0,silver,gray,first credit finance,2850,2450,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
385075,2003,Buick,Park Avenue,Ultra,Sedan,automatic,1g4cu541334165146,sc,1.9,119968.0,silver,tan,hendrick toyota scion north charleston,3075,2900,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
385076,2003,Audi,A4,3.0,Convertible,automatic,wauat48h43k009903,mi,2.5,90118.0,blue,black,jeffs motorcars inc,3850,4300,Thu Mar 05 2015 01:30:00 GMT-0800 (PST)
385077,2003,Audi,RS 6,quattro,Sedan,automatic,wuapv64b53n905696,ca,3.2,94794.0,blue,black,chaser inc,13100,14750,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
385078,2003,BMW,X5,4.4i,SUV,automatic,5uxfb33573lh49332,mi,3.7,162717.0,black,black,erhard bmw,3450,5100,Thu Mar 05 2015 01:30:00 GMT-0800 (PST)
385079,2003,Acura,MDX,Base,SUV,automatic,2hnyd182x3h554580,ca,2.7,153676.0,gray,gray,ideal transportation,3575,5300,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
385080,2003,BMW,X5,4.6is,SUV,automatic,5uxfb93533ln79969,fl,3.8,229984.0,red,black,lexus of tampa bay,4125,5600,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385081,2003,Acura,TL,3.2,Sedan,automatic,19uua56663a020082,va,1.9,108773.0,black,black,dt credit corporation,3500,3300,Thu Mar 05 2015 00:50:00 GMT-0800 (PST)
385082,2003,Acura,MDX,Touring,SUV,automatic,2hnyd18723h500587,sc,2.7,117979.0,black,tan,hendrick honda of charleston,4800,6900,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
385083,2003,Buick,Century,Base,Sedan,automatic,2g4ws52j531257991,mo,2.7,169460.0,silver,gray,napleton's mid rivers kia,1200,1200,Tue Mar 03 2015 03:00:00 GMT-0800 (PST)
385084,2003,Acura,TL,3.2,Sedan,automatic,19uua56683a004515,ca,3.0,149172.0,gold,tan,charitable auto resource,2775,2600,Tue Mar 03 2015 04:00:00 GMT-0800 (PST)
385085,2003,Cadillac,CTS,Base,Sedan,automatic,1g6dm57n130170492,wi,2.6,68062.0,black,gray,zimbrick eastside,4625,5500,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
385086,2003,Chevrolet,Silverado 1500,Base,Regular Cab,automatic,1gcec14v53z118229,ca,2.8,219948.0,white,gray,executive enterprises auto wholesale inc,2725,2400,Wed Mar 04 2015 03:30:00 GMT-0800 (PST)
385087,2003,Cadillac,DeVille,Base,Sedan,automatic,1g6kd54y43u216797,wi,1.0,98614.0,red,gray,dt credit corporation,2475,600,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
385088,2003,Chevrolet,Monte Carlo,SS,Coupe,automatic,2g1wx12k239183396,tx,1.0,180615.0,black,black,tiger financial management llc,1825,1200,Tue Mar 03 2015 02:30:00 GMT-0800 (PST)
385089,2003,Chevrolet,Tahoe,LS,SUV,automatic,1gnec13tx3r109890,ca,2.1,172414.0,blue,gray,mas financial services,4375,3100,Wed Mar 04 2015 04:05:00 GMT-0800 (PST)
385090,2003,Chevrolet,Silverado 1500,LS,Extended Cab,automatic,1gcek19t23z179306,wi,1.9,150830.0,gray,gray,cat wholesale llc,6300,4700,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
385091,2003,Cadillac,DeVille,Base,Sedan,automatic,1g6kd54y93u213913,fl,1.9,110919.0,gold,beige,autonation lincoln clearwater,2225,2000,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385092,2003,Chevrolet,Avalanche,1500,Crew Cab,automatic,3gnec13t53g204714,ca,2.4,181896.0,blue,tan,credit acceptance corp/vrs/southfield,4600,4400,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
385093,2003,Chevrolet,Impala,LS,Sedan,automatic,2g1wh52k139240739,fl,2.9,100495.0,gray,beige,autonation chevrolet airport,2925,4200,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385094,2003,Chevrolet,Silverado 1500,LS,Extended Cab,automatic,1gcec19t23z343280,fl,1.9,187917.0,beige,gray,legacy toyota of tallahassee,4375,4700,Tue Mar 03 2015 01:00:00 GMT-0800 (PST)
385095,2003,Chevrolet,Silverado 1500,Base,Regular Cab,automatic,1gcec14x23z116553,fl,3.1,304442.0,gray,gray,fleet lease disposal,325,900,Tue Mar 03 2015 01:32:00 GMT-0800 (PST)
385096,2003,Chevrolet,Monte Carlo,LS,Coupe,automatic,2g1ww12ex39363481,va,2.0,144681.0,silver,gray,shirlie slack mitsubishi,2000,1500,Thu Mar 05 2015 01:35:00 GMT-0800 (PST)
385097,2003,Chevrolet,Silverado 1500HD,LS,Crew Cab,automatic,1gcgk13u33f247494,ca,2.5,122041.0,white,beige,remarketing by ge/finance & thrift company,9250,9000,Tue Mar 03 2015 04:00:00 GMT-0800 (PST)
385098,2003,Chevrolet,Impala,LS,Sedan,automatic,2g1wh55k939371171,wa,3.4,151849.0,burgundy,beige,credit acceptance corp/vrs/southfield,2150,2500,Wed Mar 04 2015 06:00:00 GMT-0800 (PST)
385099,2003,Cadillac,DeVille,DTS,Sedan,automatic,1g6kf57903u139649,fl,2.1,56542.0,gold,beige,lexus of tampa bay,3250,2400,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385100,2003,Cadillac,Escalade,Base,SUV,automatic,1gyec63t53r264136,sc,2.8,148388.0,black,gray,crews chevrolet,5400,5200,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
385101,2003,Dodge,Durango,R/T,SUV,automatic,1d4hs78z43f541730,ca,1.9,175918.0,red,black,credit acceptance corp/vrs/southfield,1300,1400,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
385102,2003,Dodge,Ram Pickup 1500,SLT,Quad Cab,automatic,1d7hu18z33j541550,oh,1.9,114487.0,gray,gray,dt credit corporation,5500,5200,Thu Mar 05 2015 01:00:00 GMT-0800 (PST)
385103,2003,Ford,Altima,Base,Sedan,automatic,2fdfp73933x203245,ca,2.0,236525.0,black,gray,purple heart services inc,550,300,Wed Mar 04 2015 03:00:00 GMT-0800 (PST)
385104,2003,Ford,Expedition,Eddie Bauer,SUV,automatic,1fmfu18l23la45507,fl,3.3,167086.0,red,beige,autonation chevrolet greenacres,3600,4000,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385105,2003,Dodge,Grand Caravan,EX,Minivan,automatic,2d4gp74l93r156073,tx,2.0,110376.0,white,gray,auction credit,2550,1800,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
385106,2003,Chevrolet,Venture,Base,Minivan,automatic,1gndx03e53d235714,nc,1.9,193203.0,burgundy,gray,auction direct usa raleigh llc,875,400,Mon Mar 02 2015 01:00:00 GMT-0800 (PST)
385107,2003,Chrysler,PT Cruiser,Touring Edition,Wagon,automatic,3c4fy58b13t535013,sc,4.8,99693.0,silver,gray,east coast honda,1625,2500,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
385108,2003,Dodge,Durango,SLT,SUV,automatic,1d4hs48n43f557146,ca,2.4,123368.0,black,gray,volkswagen of murrieta,2275,2900,Tue Mar 03 2015 04:30:00 GMT-0800 (PST)
385109,2003,Ford,Econoline Cargo,E-250,Van,automatic,1ftne24283hc03481,fl,1.9,192069.0,white,gray,autonation ford st petersburg,2225,3000,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385110,2003,Ford,F-350 Super Duty,XLT,SuperCab,automatic,1ftsx31p33ec29720,ma,1.9,133850.0,gray,gray,boch toyota/scion south,7750,7100,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT)
385111,2003,Ford,Excursion,Eddie Bauer,SUV,automatic,1fmsu45p83ec62281,tx,1.9,220964.0,brown,brown,santander consumer,7000,4400,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
385112,2003,Dodge,Dakota,Sport,Club Cab,automatic,1d7hg32n13s132935,sc,1.9,121619.0,black,gray,rick hendrick dodge chrysler jeep ram,3050,3400,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
385113,2003,Dodge,Neon,SE,Sedan,automatic,1b3es26c63d140601,fl,1.9,156539.0,blue,gray,hertz remarketing,875,1000,Tue Mar 03 2015 01:15:00 GMT-0800 (PST)
385114,2003,Ford,Altima,Base,Sedan,automatic,1fmcu94143ka50820,fl,2.0,135985.0,black,black,autonation ford st petersburg,2875,3000,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385115,2003,Ford,F-150,XL,Regular Cab,manual,2ftrf17243cb11294,va,2.1,140834.0,blue,beige,toyota of glen burnie,2400,2600,Thu Mar 05 2015 01:05:00 GMT-0800 (PST)
385116,2003,Ford,Taurus,SEL Premium,Sedan,automatic,1fahp56s63a163115,mi,2.3,169962.0,gray,gray,credit acceptance corp/vrs/southfield,875,900,Thu Mar 05 2015 01:30:00 GMT-0800 (PST)
385117,2003,Ford,Explorer,Eddie Bauer,SUV,automatic,1fmzu74w43ua45969,mi,2.3,150490.0,green,gray,south atlantic financial ent,3025,1500,Thu Mar 05 2015 01:30:00 GMT-0800 (PST)
385118,2003,Ford,Focus,SE,Sedan,automatic,1fafp34px3w196065,tx,2.8,124665.0,black,silver,dt inventory,1575,1500,Tue Mar 03 2015 02:30:00 GMT-0800 (PST)
385119,2003,Ford,Explorer Sport,XLS,SUV,automatic,1fmzu70e63ub04078,nj,2.8,110679.0,blue,gray,lucas motor company,2100,2300,Wed Mar 04 2015 01:30:00 GMT-0800 (PST)
385120,2003,Ford,Ranger,XLT Appearance,SuperCab,automatic,1ftyr44ex3pa20998,sc,2.7,224109.0,green,tan,hendrick toyota scion north charleston,1625,3700,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
385121,2003,Ford,Explorer,Eddie Bauer,SUV,automatic,1fmzu74k03ua74334,fl,3.2,151951.0,white,tan,autonation ford st petersburg,1900,3900,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385122,2003,Ford,Taurus,SEL Premium,Sedan,automatic,1fafp56s13g271324,fl,1.9,97479.0,silver,gray,remarketing by ge/coc llc,1600,1500,Tue Mar 03 2015 03:05:00 GMT-0800 (PST)
385123,2003,Ford,Explorer,XLS,SUV,automatic,1fmzu72kx3uc25375,nc,2.4,207674.0,blue,gray,hendrick lexus,1075,1900,Wed Mar 04 2015 06:00:00 GMT-0800 (PST)
385124,2003,Ford,Explorer,XLT,SUV,automatic,1fmzu73k83za72058,nc,3.6,130073.0,white,gray,hendrick bmw,2475,4100,Wed Mar 04 2015 06:00:00 GMT-0800 (PST)
385125,2003,Ford,Expedition,XLT FX4,SUV,automatic,1fmpu16l23lb44786,mi,2.8,124510.0,green,tan,credit acceptance corp/vrs/southfield,3525,3500,Thu Mar 05 2015 01:30:00 GMT-0800 (PST)
385126,2003,Ford,Taurus,SES Deluxe,Sedan,automatic,1fafp55sx3g256080,nc,3.7,111194.0,black,gray,fred anderson nissan of fayetteville,1675,2000,Mon Mar 02 2015 01:00:00 GMT-0800 (PST)
385127,2003,Ford,Explorer,XLT,SUV,automatic,1fmzu73k33zb34319,wi,2.0,110552.0,beige,tan,dt credit corporation,2700,850,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
385128,2003,Ford,Taurus,SE,Sedan,automatic,1fafp53243g140005,oh,2.1,192895.0,brown,brown,dt inventory,1200,350,Thu Mar 05 2015 01:00:00 GMT-0800 (PST)
385129,2003,Ford,Taurus,SE,Sedan,automatic,1fafp53u63g211402,md,3.5,163684.0,gold,—,darcars imports inc,1125,800,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
385130,2003,Ford,Focus,ZX3 Power Premium,Hatchback,automatic,3fahp31383r130885,ca,2.7,117026.0,gray,gray,ideal transportation,1550,2550,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
385131,2014,Dodge,Avenger,SE,Sedan,automatic,1c3cdzab9en147471,il,3.8,30087.0,red,gray,chrysler capital,11650,11900,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
385132,2014,Dodge,Avenger,SE,Sedan,automatic,1c3cdzag4en129763,tx,3.6,12156.0,silver,black,fiserv/regions bank,13500,13000,Tue Mar 03 2015 02:30:00 GMT-0800 (PST)
