num_id,year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
48016,2004,Jeep,Grand Cherokee,Laredo,SUV,automatic,1j4gw48s64c192002,fl,1.9,136139.0,gray,black,autonation chevrolet airport,3375,2200,Tue Jan 13 2015 10:00:00 GMT-0800 (PST)
48017,2004,Kia,Sedona,EX,Minivan,automatic,kndup131546577312,in,2.3,91051.0,green,gray,santander consumer,1725,1100,Tue Dec 23 2014 10:10:00 GMT-0800 (PST)
48018,2004,Isuzu,Ascender,S 7-Passenger,SUV,automatic,4nues16sx46127067,fl,2.9,225659.0,silver,gray,autonation toyota winter park,975,2000,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
48019,2004,Infiniti,G35,Base,Sedan,automatic,jnkcv51e84m102083,ca,2.0,145964.0,gray,black,prestige auto,4000,4400,Wed Jan 14 2015 04:15:00 GMT-0800 (PST)
48020,2004,Hyundai,Sonata,GLS,Sedan,automatic,kmhwf35h74a976099,wi,1.9,142675.0,white,gray,dupaco community credit union,1850,1000,Wed Dec 31 2014 10:00:00 GMT-0800 (PST)
48021,2004,Jeep,Liberty,Sport,SUV,automatic,1j4gk48k44w273607,ga,2.0,157822.0,silver,tan,capital auto auction,3000,1800,Thu Jan 08 2015 12:30:00 GMT-0800 (PST)
48022,2004,Jeep,Liberty,Sport,SUV,automatic,1j4gk48k44w107569,ga,2.3,91013.0,red,gray,automobile acceptance corp,4625,3100,Thu Jan 08 2015 02:00:00 GMT-0800 (PST)
48023,2004,Hyundai,Sonata,GLS,Sedan,automatic,kmhwf35h64a011752,fl,2.3,106332.0,silver,black,autonation honda clearwater,2400,2600,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
48024,2004,Jaguar,X-Type,3.0,Sedan,automatic,sajea51c54wd95387,fl,3.5,75493.0,blue,beige,mercedes-benz of coconut creek,3850,4700,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
48025,2004,Infiniti,FX35,Base,SUV,automatic,jnras08ux4x105115,fl,1.9,167183.0,black,black,westlake financial services,5350,4600,Thu Jan 08 2015 15:00:00 GMT-0800 (PST)
48026,2004,Jeep,Liberty,Sport,SUV,automatic,1j4gk48k64w186906,tn,2.1,125897.0,silver,gray,dt credit corporation,3625,5000,Tue Dec 23 2014 10:30:00 GMT-0800 (PST)
48027,2004,Hyundai,Santa Fe,GLS,SUV,automatic,km8sc13d14u807030,fl,3.4,165219.0,black,tan,autonation honda hollywood,2075,1600,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
48028,2004,Infiniti,FX35,Base,SUV,automatic,jnras08u84x110099,ca,2.4,91428.0,silver,gray,santander consumer,7550,8000,Fri Dec 26 2014 15:00:00 GMT-0800 (PST)
48029,2004,Jeep,Liberty,Limited,SUV,automatic,1j4gk58k34w168059,in,2.2,114067.0,silver,gray,santander consumer,3525,2400,Tue Dec 23 2014 10:10:00 GMT-0800 (PST)
48030,2004,Kia,Sedona,EX,Minivan,automatic,kndup131146602884,ne,2.6,98856.0,green,tan,baxter ford inc,1625,1400,Wed Dec 31 2014 11:00:00 GMT-0800 (PST)
48031,2004,Jeep,Wrangler,X,SUV,automatic,1j4fa39s74p730900,ma,1.9,145377.0,green,black,metro honda,7100,3500,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
48032,2004,Jeep,Grand Cherokee,Laredo,SUV,automatic,1j4gw48n14c141985,fl,2.0,164672.0,gray,black,autonation toyota winter park,2150,900,Tue Jan 20 2015 10:00:00 GMT-0800 (PST)
48033,2004,Hyundai,Santa Fe,GLS,SUV,automatic,km8sc13e74u690921,fl,2.5,138728.0,red,brown,coggin deland ford,2075,1900,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
48034,2004,Jeep,Grand Cherokee,Laredo,SUV,automatic,1j4gw48s14c372861,ne,2.4,118611.0,burgundy,black,performance volkswagen,3850,4600,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
48035,2004,jeep,wrangler,6c sport,Sedan,automatic,1j4f449s54p760314,az,1.9,77801.0,gold,gray,gm financial,10150,6500,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
48036,2004,Lexus,ES 330,Base,Sedan,automatic,jthba30g145025307,fl,3.3,239763.0,gold,beige,lexus of clearwater,2875,3800,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
48037,2004,Lincoln,Navigator,Ultimate,SUV,automatic,5lmfu28r34lj32874,az,1.9,142372.0,gold,beige,southwest auto finance,3850,3100,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
48038,2004,Mazda,Mazda6,s,Sedan,manual,1yvfp80d545n25596,md,2.0,173650.0,silver,black,coastal credit llc/virginia beach/virginia beac,1800,1100,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
48039,2004,Lexus,RX 330,Base,SUV,automatic,2t2ga31u84c008725,ga,2.7,161638.0,silver,silver,nalley lexus roswell,8000,8400,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
48040,2004,Mazda,Mazda6,i,Sedan,automatic,1yvfp80c145n39776,ca,2.1,97173.0,gray,gray,aaero sweet company,2500,3800,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
48041,2004,Lincoln,Navigator,Ultimate,SUV,automatic,5lmfu28r24lj43705,oh,4.2,133893.0,white,beige,pat o'brien chevrolet,4250,4950,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
48042,2004,Ford,Altima,Base,Sedan,automatic,jtjbt20x940032408,fl,3.5,157991.0,silver,gray,florida auto and truck exchange inc,10250,9500,Tue Jan 20 2015 08:00:00 GMT-0800 (PST)
48043,2004,Lexus,RX 330,Base,SUV,automatic,2t2ha31u84c018644,md,2.0,102604.0,white,tan,lexus of silver spring,9550,11300,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
48044,2004,Lincoln,Navigator,Ultimate,SUV,automatic,5lmfu27r34lj30592,fl,1.9,159195.0,black,beige,autonation toyota pinellas park,3900,2800,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
48045,2004,Lincoln,Aviator,Luxury,SUV,automatic,5lmeu88h44zj21563,md,2.0,129767.0,white,gray,select remarketing group llc/anderson financial,3325,450,Tue Jan 27 2015 05:00:00 GMT-0800 (PST)
48046,2004,Lexus,RX 330,Base,SUV,automatic,2t2ga31u04c015040,tn,3.0,138199.0,blue,tan,lexus of knoxville,8650,8500,Tue Dec 23 2014 10:30:00 GMT-0800 (PST)
48047,2004,Lexus,RX 330,Base,SUV,automatic,2t2ga31u04c013658,ga,1.9,184262.0,beige,tan,nalley lexus roswell,7525,7700,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
48048,2004,lexus,gx,470,Sedan,automatic,jtjbt20x240030094,fl,4.3,166832.0,green,beige,westfall auto sales,10000,9950,Tue Jan 06 2015 08:00:00 GMT-0800 (PST)
48049,2004,Mercedes-Benz,C-Class,C320 4MATIC,Sedan,automatic,wdbrf84j74f502352,ma,2.1,194658.0,black,tan,clay nissan,2050,2700,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
48050,2004,Lincoln,Navigator,Ultimate,SUV,automatic,5lmfu28rx4lj33875,ne,3.0,118018.0,silver,gray,gateway one lending & finance,4575,3300,Tue Dec 23 2014 11:45:00 GMT-0800 (PST)
48051,2004,Mercedes-Benz,C-Class,C230,Sedan,automatic,wdbrf40j64f534546,fl,2.0,125972.0,black,gray,mercedes benz of tampa,3850,4000,Tue Dec 23 2014 16:00:00 GMT-0800 (PST)
48052,2004,lexus,gx,470,Sedan,automatic,jtjbt20x340058485,fl,4.1,154105.0,blue,gray,westfall auto sales,10250,9650,Tue Jan 06 2015 08:00:00 GMT-0800 (PST)
48053,2004,Mercedes-Benz,E-Class,E320,Wagon,automatic,wdbuh65j64a428748,fl,3.3,108480.0,white,black,mercedes benz of south orlando,4600,5500,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
48054,2004,Mazda,Mazda3,s,Sedan,manual,jm1bk123x41162556,ma,1.9,143916.0,blue,gray,metro ford,2200,1000,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
48055,2004,Mercedes-Benz,E-Class,E320,Wagon,automatic,wdbuh65j04a400895,ca,1.9,151392.0,black,gray,premium auto wholesale,3050,3700,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
48056,2004,Lincoln,Aviator,Luxury,SUV,automatic,5lmeu68h44zj28212,fl,2.8,138099.0,red,beige,lexus of clearwater,3650,3800,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
48057,2004,Lexus,LS 430,Base,Sedan,automatic,jthbn36f640128531,ga,1.9,135602.0,blue,tan,royal import cars llc,10250,8600,Thu Jan 08 2015 10:00:00 GMT-0800 (PST)
48058,2004,Ford,Altima,Base,Sedan,automatic,jtjbt20xx40027718,fl,3.2,147206.0,black,beige,dab auto world & leasing,9600,9300,Tue Feb 24 2015 08:00:00 GMT-0800 (PST)
48059,2004,lexus,lx,470,Sedan,automatic,jtjht00wx43544070,fl,2.8,167647.0,black,beige,firkins chrysler jeep dodge,13550,13800,Tue Jan 06 2015 16:00:00 GMT-0800 (PST)
48060,2004,Lexus,RX 330,Base,SUV,automatic,jtjha31u740025029,wa,2.9,121004.0,blue,beige,toyota of kirkland,8875,8700,Wed Jan 14 2015 05:20:00 GMT-0800 (PST)
48061,2004,Lexus,RX 330,Base,SUV,automatic,jtjha31u340030132,ma,2.5,96533.0,blue,gray,boch new to you superstore,9925,9900,Tue Jan 06 2015 02:00:00 GMT-0800 (PST)
48062,2004,Mercedes-Benz,S-Class,S430,Sedan,automatic,wdbng70j44a416084,fl,3.5,112224.0,red,beige,coggin acura,5525,5800,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
48063,2004,Lexus,RX 330,Base,SUV,automatic,jtjga31u840044717,ca,2.4,153126.0,gray,—,walters auto sales/service inc,8325,8700,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
48064,2004,Lincoln,Navigator,Luxury,SUV,automatic,5lmfu27r74lj06182,ca,2.7,194133.0,silver,beige,a l financial corporation,2400,1200,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
48065,2004,Mazda,Mazda6,s,Sedan,automatic,1yvhp80d945n96793,ga,1.9,125486.0,green,tan,nalley toyota of roswell,2475,3400,Tue Dec 23 2014 13:00:00 GMT-0800 (PST)
48066,2004,Lexus,LS 430,Base,Sedan,automatic,jthbn36f640145524,nj,2.5,135233.0,black,black,lester glenn buick,10250,7500,Wed Mar 04 2015 01:30:00 GMT-0800 (PST)
48067,2004,Mercedes-Benz,C-Class,C230,Sedan,automatic,wdbrf40j84f512418,ca,2.1,97099.0,silver,black,trade in solutions,4400,4600,Tue Dec 23 2014 16:00:00 GMT-0800 (PST)
48068,2004,mazda,rx8,Base,Sedan,automatic,jm1fe17n540103469,fl,2.9,108115.0,silver,red,east coast financial,3500,3200,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
48069,2004,Mercedes-Benz,C-Class,C230,Sedan,automatic,wdbrf40j44a562679,fl,2.5,90764.0,red,gray,mercedes benz of miami,4500,3200,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
48070,2004,Lexus,RX 330,Base,SUV,automatic,2t2ha31u24c012824,nj,4.7,88461.0,beige,gray,royalton auto enterprises inc,10000,10700,Wed Dec 31 2014 09:30:00 GMT-0800 (PST)
48071,2004,lexus,gx,470,Sedan,automatic,jtjbt20x140047307,fl,3.7,149770.0,white,beige,westfall auto sales,10300,9550,Tue Jan 06 2015 16:00:00 GMT-0800 (PST)
48072,2004,Lexus,RX 330,Base,SUV,automatic,2t2ga31u84c002875,ga,2.3,98664.0,beige,tan,nalley lexus smyrna,9350,8200,Tue Jan 06 2015 13:00:00 GMT-0800 (PST)
48073,2004,Lexus,RX 330,Base,SUV,automatic,2t2ga31u74c005055,ga,2.1,128545.0,silver,gray,nalley lexus smyrna,8650,7900,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
48074,2004,Mercedes-Benz,E-Class,E500,Sedan,automatic,wdbuf70j94a449712,ca,1.9,146976.0,silver,gray,wells fargo dealer services,4300,3200,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
48075,2004,Lincoln,Navigator,Luxury,SUV,automatic,5lmfu28r94lj29994,wi,1.9,131114.0,gray,beige,marine credit union,4200,4000,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
48076,2004,Lincoln,Navigator,Luxury,SUV,automatic,5lmfu28r44lj29160,nc,1.0,177247.0,white,beige,mid atlantic finance/clearwater,3175,1100,Tue Jan 27 2015 00:30:00 GMT-0800 (PST)
48077,2004,lexus,gx,470,Sedan,automatic,jtjbt20x940040220,fl,4.4,137493.0,gold,beige,dab auto world & leasing,10350,10200,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
48078,2004,Mercedes-Benz,CLK-Class,CLK320,Convertible,automatic,wdbtk65g24t016610,ca,2.5,75258.0,silver,gray,courtesy chrysler dodge jeep ram of orange,7800,7100,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
48079,2004,Mazda,Tribute,ES-V6,SUV,automatic,4f2cz06124km30075,ga,3.5,233573.0,silver,black,gwinnett place honda,900,1300,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
48080,2004,Mazda,Mazdaspeed MX-5 Miata,Base,Convertible,manual,jm1nb354540406780,ma,2.8,94468.0,silver,black,clay chevrolet hyundai,3725,5200,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
48081,2004,Mercedes-Benz,E-Class,E500 4MATIC,Sedan,automatic,wdbuf83j54x130953,il,3.3,131575.0,silver,gray,remarketing by ge/manheim arena illinois,5725,4250,Tue Dec 30 2014 10:00:00 GMT-0800 (PST)
48082,2004,Mazda,MPV,LX,Minivan,automatic,jm3lw28a340520405,qc,2.2,141901.0,silver,gray,laval auto plus d a,900,1000,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
48083,2004,Mazda,Mazda6,s,Sedan,automatic,1yvfp80d845n48645,fl,1.9,105220.0,green,black,westlake financial services,3225,2000,Thu Jan 08 2015 15:00:00 GMT-0800 (PST)
48084,2004,Lexus,RX 330,Base,SUV,automatic,2t2ha31u34c002092,oh,3.9,128445.0,gray,black,bobb automotive inc,8775,9100,Tue Jan 13 2015 09:30:00 GMT-0800 (PST)
48085,2004,Lincoln,Aviator,Luxury,SUV,automatic,5lmeu68h54zj13461,fl,4.8,98894.0,silver,gray,coggin deland ford,4850,5800,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
48086,2004,Mazda,Mazda6,i,Sedan,automatic,1yvfp80c645n11729,tx,1.9,147774.0,gray,gray,automotive remarketing inc,2000,1200,Tue Dec 23 2014 10:10:00 GMT-0800 (PST)
48087,2004,Lexus,LS 430,Base,Sedan,automatic,jthbn36f240161798,nc,4.4,103144.0,black,black,jeff johnson chevrolet inc,11950,12500,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
48088,2004,Mercedes-Benz,E-Class,E320 4MATIC,Sedan,automatic,wdbuf82j44x153951,ny,2.1,150446.0,white,black,persian acceptance corp,4900,3250,Wed Jan 07 2015 16:00:00 GMT-0800 (PST)
48089,2004,Nissan,Sentra,SE-R Spec V,Sedan,automatic,3n1ab51a14l737187,fl,2.9,189864.0,black,gray,autonation nissan orange park,1225,1000,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
48090,2004,nissan,350z,Base,Sedan,automatic,jn1az34d24t150143,ne,3.4,75003.0,black,black,mercedes benz of omaha,6875,8300,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
48091,2004,Nissan,Titan,SE,King Cab,automatic,1n6aa06a84n541515,az,1.0,191617.0,gray,gray,pls loan store/phoenix,4275,2250,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
48092,2004,Nissan,Maxima,3.5 SL,Sedan,automatic,1n4ba41e34c919136,az,2.7,105361.0,gray,gray,california auto finance,3475,4350,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
48093,2004,Oldsmobile,Alero,GL1,Sedan,automatic,1g3nl52e54c147177,ga,2.7,155862.0,white,gray,gwinnett place honda,1100,1200,Tue Dec 23 2014 13:00:00 GMT-0800 (PST)
48094,2004,Mitsubishi,Eclipse Spyder,GTS,Convertible,automatic,4a3ae75hx4e034935,ca,1.9,94037.0,blue,gray,santander consumer,2575,2600,Fri Dec 26 2014 15:00:00 GMT-0800 (PST)
48095,2004,Nissan,Pathfinder,SE,SUV,automatic,jn8dr09y14w907122,in,2.9,184212.0,burgundy,black,general acceptance corporation,2200,1700,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
48096,2004,Mercedes-Benz,SLK-Class,SLK320,Convertible,automatic,wdbkk65f04f306703,fl,4.0,62744.0,black,—,courtesy hyundai,10200,9200,Thu Jan 08 2015 16:30:00 GMT-0800 (PST)
48097,2004,Nissan,Maxima,3.5 SL,Sedan,automatic,1n4ba41e24c808013,ma,2.0,176907.0,silver,black,metro honda,2450,2450,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
48098,2004,Nissan,Xterra,XE,SUV,automatic,5n1ed28t84c632541,tx,3.9,169620.0,blue,gray,"frisco chrysler dodge jeep ram, inc.",2825,2700,Tue Dec 23 2014 10:10:00 GMT-0800 (PST)
48099,2004,Nissan,Quest,3.5 S,Minivan,automatic,5n1bv28u04n334028,fl,2.5,122828.0,gold,beige,lexus of tampa bay,3250,3100,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
48100,2004,Oldsmobile,Alero,GL2,Sedan,automatic,1g3nl52e04c122803,tx,3.4,1.0,silver,gray,onemain remarketing services,3050,650,Tue Dec 23 2014 10:10:00 GMT-0800 (PST)
48101,2004,Nissan,Murano,SE,SUV,automatic,jn8az08w14w334645,md,1.9,106004.0,black,gray,sheehy nissan of waldorf,5125,4700,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
48102,2004,Nissan,Xterra,SE,SUV,automatic,5n1ed28t34c662448,pa,2.8,107956.0,silver,gray,coastal credit llc/virginia beach/virginia beac,3850,2200,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
48103,2004,Nissan,Altima,2.5,Sedan,automatic,1n4al11d24c149653,fl,2.3,203982.0,white,black,autonation cadillac west palm beach,1675,1000,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
48104,2004,Nissan,Frontier,XE-V6,Crew Cab,manual,1n6ed29y34c461211,co,2.9,60289.0,black,gray,diamond automotive group,8300,9700,Tue Dec 23 2014 11:45:00 GMT-0800 (PST)
48105,2004,Mitsubishi,Outlander,LS,SUV,automatic,ja4lx31f34u056942,fl,2.4,158448.0,silver,black,autonation toyota scion weston,1400,2600,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
48106,2004,Nissan,Murano,SE,SUV,automatic,jn8az08t14w210168,fl,1.9,133884.0,orange,black,autonation nissan kendall,4900,3400,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
48107,2004,Nissan,Maxima,3.5 SL,Sedan,automatic,1n4ba41e44c916861,fl,2.1,104018.0,gold,beige,santander consumer,3725,3300,Tue Dec 23 2014 12:10:00 GMT-0800 (PST)
48108,2004,Mitsubishi,Lancer,ES,Sedan,automatic,ja3aj26e04u036204,ma,1.9,223943.0,blue,gray,metro honda,675,650,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
48109,2004,Nissan,Altima,2.5,Sedan,automatic,1n4al11dx4c145916,oh,1.0,147863.0,silver,gray,select remarketing group llc/loan max title,2200,850,Tue Dec 23 2014 13:00:00 GMT-0800 (PST)
48110,2004,Mercury,Mountaineer,Premier,SUV,automatic,4m2du86w64zj29128,ga,2.7,210808.0,gold,beige,credit acceptance corp/vrs/southfield,825,1000,Tue Jan 20 2015 05:10:00 GMT-0800 (PST)
48111,2004,Mercury,Grand Marquis,GS,Sedan,automatic,2mefm74w34x645818,ca,2.9,60583.0,white,gray,tdaf remarketing,3975,4200,Tue Jan 06 2015 12:30:00 GMT-0800 (PST)
48112,2004,Nissan,Maxima,3.5 SL,Sedan,automatic,1n4ba41e74c928728,ma,3.2,96223.0,silver,black,boch toyota/scion south,3675,4500,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
48113,2004,Nissan,Pathfinder,SE,SUV,automatic,jn8dr09y64w902014,fl,2.9,144779.0,white,beige,dab auto world & leasing,3475,3200,Tue Jan 06 2015 08:00:00 GMT-0800 (PST)
48114,2004,Nissan,Sentra,1.8,Sedan,automatic,3n1cb51d54l837988,ca,3.8,146243.0,white,beige,bmw of murrieta,1450,2100,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
48115,2004,Nissan,Pathfinder,SE,SUV,automatic,jn8dr09x64w802583,fl,3.1,154726.0,black,gray,dab auto world & leasing,3825,4100,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
48116,2004,Nissan,Frontier,XE-V6,Crew Cab,automatic,1n6ed29x04c401023,nj,2.5,110183.0,beige,gray,autolenders liquidation center,5800,5500,Wed Dec 31 2014 09:30:00 GMT-0800 (PST)
48117,2004,Mitsubishi,Eclipse,GT,Hatchback,manual,4a3ac84h84e054162,ca,2.0,634.0,pink,—,auto bank southern california,3000,8500,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
48118,2004,Nissan,Xterra,XE,SUV,automatic,5n1ed28t84c682291,ca,3.3,113591.0,silver,gray,gulliver,3500,4100,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
48119,2004,Nissan,Frontier,XE,King Cab,automatic,1n6dd26t34c427712,fl,3.9,291639.0,white,black,auto sails inc,2850,3700,Tue Jan 13 2015 16:00:00 GMT-0800 (PST)
48120,2004,Toyota,Corolla,LE,Sedan,automatic,2t1br38e94c219132,md,3.3,111650.0,red,beige,jim coleman honda,4150,4300,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
48121,2004,Toyota,4Runner,SR5,SUV,automatic,jtebu14r940039764,ma,3.7,129229.0,silver,gray,boch new to you superstore,6350,6500,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
48122,2004,Toyota,4Runner,SR5,SUV,automatic,jtebu14r048018755,fl,3.3,321218.0,black,gray,firkins chrysler jeep dodge,3975,4700,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
48123,2004,Saturn,L300,1,Sedan,automatic,1g8jc54f44y510473,fl,3.4,95030.0,silver,gray,autonation toyota pinellas park,1725,2000,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
48124,2004,Pontiac,Grand Prix,GT1,Sedan,automatic,2g2wp522241333865,tn,2.0,217935.0,black,—,titlemax/clarksville tn2,900,675,Tue Dec 30 2014 10:00:00 GMT-0800 (PST)
48125,2004,Porsche,Cayenne,S,SUV,automatic,wp1ab29p04la71860,ca,3.1,92146.0,black,brown,ecars,10050,11500,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
48126,2004,Toyota,4Runner,SR5,SUV,automatic,jtebu14r140033568,ma,2.8,211074.0,black,gray,boch toyota/scion south,5075,4800,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
48127,2004,Toyota,4Runner,Limited,SUV,automatic,jtezu17r640020809,ga,3.2,292552.0,black,tan,nalley toyota of roswell,1925,4000,Tue Dec 23 2014 13:00:00 GMT-0800 (PST)
48128,2004,Toyota,Highlander,Limited,SUV,automatic,jteep21a540005989,nj,3.9,139326.0,blue,brown,montclair auto sls grp llc,7625,6400,Wed Jan 07 2015 09:30:00 GMT-0800 (PST)
48129,2004,Saab,9-5,Arc 2.3T,Sedan,automatic,ys3ed49ax43013557,la,2.0,160165.0,black,gray,center for car donations,1300,600,Wed Feb 11 2015 05:15:00 GMT-0800 (PST)
48130,2004,Scion,xB,Base,Wagon,automatic,jtlkt324040159726,ma,2.2,214574.0,gray,black,metro ford,2050,1200,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
48131,2004,Saturn,VUE,Base,SUV,automatic,5gzcz63434s881872,tn,2.8,222467.0,white,tan,santander consumer,725,1100,Tue Dec 23 2014 10:30:00 GMT-0800 (PST)
48132,2004,Toyota,Corolla,LE,Sedan,automatic,1nxbr32ex4z220796,fl,1.9,158938.0,blue,—,courtesy toyota of brandon,3625,2600,Tue Dec 23 2014 16:00:00 GMT-0800 (PST)
