num_id,year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
82017,2012,Volkswagen,Golf,2.0L TDI,Hatchback,manual,wvwnm7aj2cw019144,ma,3.2,127464.0,white,gray,bmw of cape cod,11550,9600,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
82018,2012,Toyota,Prius v,Three,Wagon,automatic,jtdzn3euxc3062613,fl,4.2,369530.0,—,gray,beaver toyota of st augustine,10500,9000,Tue Jan 06 2015 18:00:00 GMT-0800 (PST)
82019,2012,Volkswagen,Jetta,Base,Sedan,automatic,3vw2k7aj3cm348117,tx,1.9,33354.0,white,black,vw credit,8975,7800,Thu Jan 08 2015 11:00:00 GMT-0800 (PST)
82020,2012,Volkswagen,Jetta,Base,Sedan,automatic,3vw2k7aj8cm348307,tx,1.9,42220.0,gray,black,vw credit,8625,7200,Thu Jan 08 2015 11:00:00 GMT-0800 (PST)
82021,2012,Volkswagen,GLI,Autobahn PZEV,Sedan,automatic,3vw4a7aj9cm070030,pa,2.0,67247.0,—,black,vw credit,12350,11100,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82022,2012,Volkswagen,GLI,Autobahn PZEV,Sedan,automatic,3vw4a7aj3cm102535,pa,2.9,34413.0,gray,black,vw credit,13650,12700,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82023,2012,Volkswagen,Eos,Komfort SULEV,Convertible,automatic,wvwbw7ah7cv004395,pa,2.8,31226.0,gray,black,vw credit,16700,16400,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82024,2012,Volkswagen,Jetta,Base,Sedan,manual,3vw1k7aj8cm345077,pa,1.9,25150.0,gray,black,vw credit,9275,7600,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82025,2012,Volkswagen,Jetta,S,Sedan,automatic,3vw2k7ajxcm352133,pa,2.5,24611.0,gray,black,vw credit,8875,9100,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82026,2012,Volkswagen,Jetta,Base,Sedan,automatic,3vw2k7ajxcm342766,pa,2.6,38165.0,gray,gray,vw credit,8800,7800,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82027,2012,Volkswagen,Jetta,Base,Sedan,automatic,3vw2k7aj0cm385058,pa,2.0,28301.0,—,black,vw credit,9175,7600,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82028,2012,Volkswagen,CC,Sport PZEV,Sedan,automatic,wvwmp7an2ce502600,pa,1.9,39089.0,—,tan,vw credit,13400,11400,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82029,2012,Volkswagen,Jetta,S,Sedan,automatic,3vw2k7aj5cm345171,pa,1.9,26827.0,gray,black,vw credit,8800,8000,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82030,2012,Volkswagen,CC,Lux Limited PZEV,Sedan,automatic,wvwhp7an7ce551034,pa,2.2,29232.0,black,beige,vw credit,16500,14800,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82031,2012,Volkswagen,Passat,SE PZEV,Sedan,automatic,1vwbp7a3xcc030774,pa,2.2,42080.0,gray,black,vw credit,11700,11200,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82032,2011,Acura,MDX,Base,SUV,automatic,2hnyd2h77bh521911,nj,3.7,42025.0,gray,beige,emkay inc,24700,27000,Wed Jan 07 2015 09:30:00 GMT-0800 (PST)
82033,2012,Volkswagen,Jetta,SEL PZEV,Sedan,automatic,3vwlp7aj6cm301363,pa,2.3,35421.0,—,black,vw credit,12250,11800,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82034,2012,Volkswagen,Jetta,SEL PZEV,Sedan,automatic,3vwlp7aj6cm008045,pa,2.6,22550.0,—,black,vw credit,12800,11600,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82035,2012,Volkswagen,Jetta,SE PZEV,Sedan,automatic,3vwdp7aj8cm342002,pa,1.9,34104.0,white,tan,vw credit,10150,8900,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82036,2012,Volkswagen,Passat,SE PZEV,Sedan,automatic,1vwbp7a35cc107566,la,1.9,63517.0,silver,black,the hertz corporation,10300,9500,Wed Jan 07 2015 10:00:00 GMT-0800 (PST)
82037,2012,Volkswagen,Jetta,SE PZEV,Sedan,automatic,3vwdp7ajxcm341501,pa,1.9,34278.0,white,black,vw credit,10150,9700,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82038,2012,Volkswagen,Passat,SEL PZEV,Sedan,automatic,1vwcp7a34cc004160,tx,2.1,19991.0,gray,black,vw credit,16100,13000,Thu Jan 08 2015 11:00:00 GMT-0800 (PST)
82039,2012,Volkswagen,Jetta,SE PZEV,Sedan,manual,3vwbp7aj1cm426802,pa,2.4,32202.0,gray,black,vw credit,10250,8700,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82040,2012,Volkswagen,Passat,S PZEV,Sedan,automatic,1vwap7a38cc097305,pa,2.1,19362.0,gray,black,vw credit,10950,10000,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82041,2012,Volkswagen,Passat,SEL PZEV,Sedan,automatic,1vwcp7a38cc023228,pa,2.5,17091.0,—,black,vw credit,15650,15300,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82042,2012,Volkswagen,Jetta,SE PZEV,Sedan,automatic,3vwdp7ajxcm076465,pa,2.3,16110.0,gray,black,vw credit,11100,10200,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82043,2011,Acura,MDX,Base,SUV,automatic,2hnyd2h21bh512609,il,2.8,152048.0,gray,black,advantage chevrolet/ge,18600,11200,Thu Jan 15 2015 02:00:00 GMT-0800 (PST)
82044,2012,Volkswagen,Passat,SE PZEV,Sedan,automatic,1vwbp7a32cc028274,pa,2.1,29586.0,gray,black,vw credit,12450,11200,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82045,2012,Volkswagen,Passat,SE PZEV,Sedan,automatic,1vwbp7a32cc020028,pa,2.1,33126.0,black,black,vw credit,12250,11100,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82046,2012,Volkswagen,Jetta,SE PZEV,Sedan,automatic,3vwdp7aj3cm338309,pa,2.5,33771.0,—,black,vw credit,10200,9900,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82047,2012,Volkswagen,Jetta,SE PZEV,Sedan,automatic,3vwdp7aj6cm340233,pa,3.6,44983.0,black,black,vw credit,9500,9400,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82048,2012,Volkswagen,Jetta,SE PZEV,Sedan,automatic,3vwdp7aj0cm062574,pa,2.5,36300.0,white,black,vw credit,9925,9600,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82049,2011,Acura,RDX,Base,SUV,automatic,5j8tb2h54ba001699,fl,4.0,66098.0,gray,beige,tdaf remarketing,16100,17800,Tue Jan 06 2015 01:00:00 GMT-0800 (PST)
82050,2012,Volkswagen,Jetta,SE PZEV,Sedan,manual,3vwbp7aj4cm031366,pa,2.5,9951.0,gray,black,vw credit,11150,10800,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82051,2012,Volvo,S80,T6,Sedan,automatic,yv1902ah6c1155653,pa,3.6,48481.0,black,beige,fiserv/usb dealer services northstar exchange,20800,20300,Thu Jan 08 2015 09:00:00 GMT-0800 (PST)
82052,2012,Volkswagen,Passat,SE PZEV,Sedan,automatic,1vwbp7a36cc032263,pa,2.5,29054.0,gray,black,vw credit,12500,11400,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82053,2012,Volkswagen,Jetta,SEL PZEV,Sedan,automatic,3vwlp7aj2cm344601,pa,2.6,41034.0,gray,black,vw credit,12350,11700,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82054,2012,Volkswagen,Jetta,SE PZEV,Sedan,automatic,3vwdp7aj7cm341309,pa,1.9,56944.0,gray,black,vw credit,8950,7300,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82055,2012,Volkswagen,Passat,SE PZEV,Sedan,automatic,1vwbp7a39cc014629,pa,2.3,53433.0,white,beige,vw credit,11000,10000,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82056,2012,Volkswagen,Jetta,SE PZEV,Sedan,automatic,3vwdp7aj2cm300957,pa,1.9,62649.0,—,tan,vw credit,8675,8400,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82057,2012,Volkswagen,Jetta,SE PZEV,Sedan,manual,3vwbp7aj7cm350826,pa,2.5,51073.0,gray,black,vw credit,9225,8000,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82058,2012,Volkswagen,Passat,SE PZEV,Sedan,automatic,1vwbp7a30cc004720,pa,2.1,37990.0,gray,black,vw credit,11950,10700,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82059,2012,Volkswagen,Passat,SE,Sedan,automatic,1vwbh7a39cc018970,pa,2.5,44351.0,white,black,vw credit,11550,11100,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82060,2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk5g55bnn26103,nj,4.8,35456.0,silver,black,john altimari auto co inc,20100,19800,Wed Jan 07 2015 09:30:00 GMT-0800 (PST)
82061,2011,BMW,3 Series,328i,Convertible,automatic,wbadw3c53be539451,fl,4.3,76023.0,silver,gray,tdaf remarketing,19000,19200,Tue Jan 27 2015 01:00:00 GMT-0800 (PST)
82062,2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk7g56bnn85219,ga,4.0,27550.0,black,black,financial services remarketing (lease),20000,20000,Wed Feb 04 2015 02:00:00 GMT-0800 (PST)
82063,2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk7c54bf087097,ga,3.7,43417.0,black,brown,financial services remarketing (lease),18350,17600,Wed Feb 04 2015 02:00:00 GMT-0800 (PST)
82064,2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk5c57ba654355,nj,2.7,48242.0,black,black,john altimari auto co inc,18450,17000,Wed Jan 14 2015 01:30:00 GMT-0800 (PST)
82065,2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk5g55bnn79903,wa,4.1,69832.0,white,tan,financial services remarketing (lease),16500,17800,Wed Jan 07 2015 13:25:00 GMT-0800 (PST)
82066,2011,BMW,3 Series,335i xDrive,Sedan,automatic,wbapl5c58ba919474,ga,3.9,35337.0,red,beige,financial services remarketing (lease),23100,22400,Wed Feb 04 2015 02:00:00 GMT-0800 (PST)
82067,2011,BMW,X5,xDrive50i,SUV,automatic,5uxzv8c57bll67587,il,2.6,97008.0,black,black,remarketing by ge/manheim chicago,22300,17800,Thu Feb 19 2015 02:00:00 GMT-0800 (PST)
82068,2011,Cadillac,CTS,Base,Sedan,automatic,1g6da5ey2b0108975,pa,3.6,30695.0,black,black,fiserv/usb dealer services northstar exchange,17500,17000,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82069,2011,BMW,M3,Base,Convertible,automatic,wbsdx9c54be784285,ga,4.2,19895.0,black,red,financial services remarketing (lease),41700,41000,Wed Feb 04 2015 02:00:00 GMT-0800 (PST)
82070,2011,Buick,Enclave,CXL2,SUV,automatic,5gakvcedxbj410648,pa,3.4,41843.0,gray,black,fiserv/usb dealer services northstar exchange,23200,23600,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82071,2011,BMW,5 Series,528i,Sedan,automatic,wbafr1c54bc745345,ga,2.4,99603.0,gray,black,nalley bmw,18500,17300,Thu Jan 15 2015 02:00:00 GMT-0800 (PST)
82072,2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk5g51bnn29547,ga,4.2,44826.0,black,beige,financial services remarketing (lease),18200,19200,Wed Feb 04 2015 02:00:00 GMT-0800 (PST)
82073,2011,BMW,5 Series,535i,Sedan,manual,wbafr7c54bc267804,ga,4.4,33623.0,silver,gray,jim ellis,27600,27200,Thu Jan 08 2015 10:00:00 GMT-0800 (PST)
82074,2011,Cadillac,CTS,Base,Sedan,manual,1g6da5ey2b0145427,pa,4.5,31874.0,black,black,fiserv/usb dealer services northstar exchange,17400,16600,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82075,2011,Buick,Enclave,CXL2,SUV,automatic,5gakvced1bj137907,pa,3.8,119087.0,white,beige,kly international,13350,13900,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
82076,2011,Buick,Regal,CXL,Sedan,automatic,w04gt5gc7b1008705,il,4.3,56167.0,black,black,wells fargo dealer services,10300,11500,Thu Jan 08 2015 02:00:00 GMT-0800 (PST)
82077,2011,BMW,5 Series,535i,Sedan,automatic,wbafr7c50bc806337,fl,4.9,7493.0,white,beige,financial services remarketing (lease),33000,31400,Tue Feb 10 2015 04:15:00 GMT-0800 (PST)
82078,2011,Buick,Enclave,CX,SUV,automatic,5gakraed3bj134502,nc,2.0,98179.0,beige,black,mcmahon leasing inc,12250,10400,Tue Jan 27 2015 01:15:00 GMT-0800 (PST)
82079,2011,Buick,Regal,CXL,Sedan,automatic,2g4gn5ec1b9203287,pa,3.5,31021.0,white,beige,fiserv/usb dealer services northstar exchange,12650,11500,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82080,2011,Buick,Regal,CXL,Sedan,automatic,w04gs5ec5b1082033,mi,3.1,82912.0,white,black,extra credit union,9525,8600,Wed Jan 14 2015 16:00:00 GMT-0800 (PST)
82081,2011,Buick,LaCrosse,CX,Sedan,automatic,1g4ga5ed7bf267572,pa,4.4,46427.0,white,beige,fiserv/usb dealer services northstar exchange,10900,12000,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82082,2011,Cadillac,CTS Coupe,Base,CTS Coupe,automatic,1g6da1ed5b0162034,fl,4.1,34996.0,black,black,ebenzz motors,20000,21500,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
82083,2011,Buick,Regal,CXL,Sedan,automatic,w04gp5ec1b1128894,pa,3.6,30259.0,silver,tan,fiserv/usb dealer services northstar exchange,12300,12600,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82084,2011,Cadillac,SRX,Luxury,SUV,automatic,3gyfndey8bs614186,pa,3.4,51207.0,white,beige,fiserv/usb dealer services northstar exchange,20300,20600,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82085,2011,Cadillac,CTS,Performance,Sedan,automatic,1g6d25ed0b0153164,pa,4.3,34991.0,silver,gray,fiserv/usb dealer services northstar exchange,20300,21200,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82086,2011,Cadillac,CTS,Luxury,Sedan,automatic,1g6dg5ey0b0171443,pa,2.7,9578.0,silver,black,fiserv/usb dealer services northstar exchange,20000,18600,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82087,2011,Cadillac,DTS,Premium,Sedan,automatic,1g6kh5e65bu149353,nj,2.9,204086.0,black,black,ari,4525,5000,Wed Feb 18 2015 01:30:00 GMT-0800 (PST)
82088,2011,Chevrolet,Silverado 1500,Work Truck,Crew Cab,automatic,3gcpkpea0bg327046,fl,2.6,58287.0,white,gray,myrddin fleet services,17400,18800,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
82089,2011,Chevrolet,Suburban,LT 1500,SUV,automatic,1gnskje30br309520,oh,2.9,65760.0,silver,black,pauley motor car co preowned vehicles llc,24600,23200,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
82090,2011,Chevrolet,Silverado 1500,Work Truck,Regular Cab,automatic,1gcncpex7bz376169,mo,2.1,41371.0,white,black,exeter finance corp,11600,10700,Wed Jan 07 2015 10:30:00 GMT-0800 (PST)
82091,2011,Cadillac,CTS,Performance,Sedan,automatic,1g6dj5edxb0141820,oh,3.9,24353.0,black,black,fiserv/usb dealer services northstar exchange,21200,18100,Thu Jan 08 2015 10:00:00 GMT-0800 (PST)
82092,2011,Cadillac,CTS,Luxury,Sedan,automatic,1g6dg5ey7b0166952,pa,4.4,31189.0,black,black,fiserv/usb dealer services northstar exchange,17950,17400,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82093,2011,Chevrolet,Silverado 1500,LT,Crew Cab,automatic,1gcpkse3xbf198772,pa,4.2,16425.0,gray,black,fiserv/usb dealer services northstar exchange,27900,27300,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82094,2011,Cadillac,SRX,Luxury,SUV,automatic,3gyfndey8bs680740,pa,4.3,49476.0,black,gray,fiserv/usb dealer services northstar exchange,20500,21400,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82095,2011,Cadillac,SRX,Base,SUV,automatic,3gyfngey0bs663061,pa,4.4,20654.0,silver,black,fiserv/usb dealer services northstar exchange,19900,21000,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82096,2011,Chevrolet,Silverado 2500HD,Work Truck,Extended Cab,automatic,1gc2kvcgxbz274152,tn,3.8,48861.0,blue,gray,sullivan auto group llc,16350,20000,Wed Jan 28 2015 02:30:00 GMT-0800 (PST)
82097,2011,Cadillac,CTS,Base,Sedan,automatic,1g6dc5ey8b0169452,pa,3.6,47419.0,red,black,fiserv/usb dealer services northstar exchange,15450,15400,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82098,2011,Cadillac,Escalade,Premium,SUV,automatic,1gys4cef5br143594,pa,2.9,30818.0,white,black,fiserv/usb dealer services northstar exchange,38000,37800,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82099,2011,Cadillac,Escalade,Luxury,SUV,automatic,1gys4bef7br158706,nj,3.7,100614.0,red,beige,lester glenn buick,26300,26000,Wed Jan 28 2015 02:00:00 GMT-0800 (PST)
82100,2011,Cadillac,Escalade,Luxury,SUV,automatic,1gys4bef0br184953,pa,3.5,75598.0,black,black,fiserv/usb dealer services northstar exchange,30900,31000,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82101,2011,Cadillac,SRX,Luxury,SUV,automatic,3gyfndeyxbs668945,pa,2.3,41462.0,black,black,fiserv/usb dealer services northstar exchange,21400,21000,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82102,2011,Cadillac,SRX,Luxury,SUV,automatic,3gyfnaey2bs671997,pa,3.1,32937.0,silver,gray,fiserv/usb dealer services northstar exchange,20900,19000,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82103,2011,Cadillac,Escalade,Base,SUV,automatic,1gys4aef2br259646,oh,3.1,90936.0,black,black,fiserv/usb dealer services northstar exchange,28600,25500,Thu Jan 08 2015 10:00:00 GMT-0800 (PST)
82104,2011,Cadillac,CTS,Luxury,Sedan,automatic,1g6dg5ey7b0165543,oh,2.8,21612.0,red,beige,fiserv/usb dealer services northstar exchange,18850,17400,Thu Jan 08 2015 10:00:00 GMT-0800 (PST)
82105,2011,Cadillac,CTS,Performance,Sedan,automatic,1g6dm5ey1b0166258,pa,3.2,23337.0,silver,black,fiserv/usb dealer services northstar exchange,22100,20400,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82106,2011,Chevrolet,Silverado 1500,Work Truck,Regular Cab,automatic,1gcncpex4bz292102,mo,2.0,52094.0,black,black,premier mazda,11100,10100,Wed Jan 07 2015 10:30:00 GMT-0800 (PST)
82107,2011,Chevrolet,Suburban,LTZ 1500,SUV,automatic,1gnskke38br199239,mi,4.9,41402.0,gray,black,kevins marysville auto sales inc,35700,36400,Thu Jan 08 2015 09:30:00 GMT-0800 (PST)
82108,2011,Chevrolet,Camaro,2SS,Coupe,automatic,2g1fk1ej2b9103868,pa,3.1,14236.0,blue,black,fiserv/usb dealer services northstar exchange,23600,22600,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82109,2011,Chevrolet,Silverado 1500,LTZ,Crew Cab,automatic,3gcpkte3xbg294566,fl,3.6,57827.0,white,gray,tdaf remarketing,26600,28000,Tue Jan 06 2015 01:00:00 GMT-0800 (PST)
82110,2011,Cadillac,CTS,Luxury,Sedan,automatic,1g6de5ey4b0138192,pa,3.5,32497.0,black,black,fiserv/usb dealer services northstar exchange,18350,16600,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82111,2011,Cadillac,SRX,Luxury,SUV,automatic,3gyfnaeyxbs611854,pa,4.9,43609.0,silver,gray,fiserv/usb dealer services northstar exchange,19550,20000,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82112,2011,Chevrolet,Avalanche,LTZ,Crew Cab,automatic,3gntkge38bg131766,mo,3.3,63567.0,beige,tan,primeritus remarketing/compass bank,27500,29900,Wed Jan 07 2015 10:30:00 GMT-0800 (PST)
82113,2011,Chevrolet,Silverado 1500,LTZ,Crew Cab,automatic,3gcpkte39bg224668,nc,4.2,45977.0,white,beige,medlin hyundai,27900,29000,Mon Jan 05 2015 01:00:00 GMT-0800 (PST)
82114,2011,Cadillac,CTS,Premium,Sedan,automatic,1g6ds5ed9b0131664,pa,3.5,62304.0,green,beige,fiserv/usb dealer services northstar exchange,17050,15800,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
82115,2011,Chevrolet,Impala,LT Fleet,Sedan,automatic,2g1wg5ek5b1251089,ma,2.7,51014.0,black,gray,ge fleet services for itself/servicer,8725,7700,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
82116,2011,Chevrolet,Impala,LT Fleet,Sedan,automatic,2g1wg5ek3b1139360,ne,3.9,162555.0,white,gray,enterprise vehicle exchange/davenport,4375,3800,Thu Jan 08 2015 10:30:00 GMT-0800 (PST)
82117,2011,Chevrolet,HHR,LT,Wagon,automatic,3gnbabfw1bs502029,ca,2.6,67141.0,silver,black,california fleet inc,6725,5900,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
82118,2011,Chevrolet,Impala,LT Fleet,Sedan,automatic,2g1wg5ek4b1183836,nc,4.3,52542.0,black,black,medlin buick gmc mazda,8950,9900,Tue Feb 03 2015 01:15:00 GMT-0800 (PST)
82119,2011,Chevrolet,HHR,LT,Wagon,automatic,3gnbabfw3bs585902,mo,2.9,70310.0,silver,black,exeter finance corp,6375,6100,Wed Jan 07 2015 10:30:00 GMT-0800 (PST)
82120,2011,Chevrolet,Equinox,LS,SUV,automatic,2gnalbec7b1205937,tx,2.2,49553.0,gray,black,santander consumer,11850,10000,Wed Jan 07 2015 10:00:00 GMT-0800 (PST)
82121,2011,Chevrolet,Impala,LT Fleet,Sedan,automatic,2g1wg5ekxb1252738,ga,3.9,103398.0,black,gray,remarketing by ge/summit financial corp,6100,6600,Tue Jan 06 2015 05:10:00 GMT-0800 (PST)
82122,2011,Chevrolet,Equinox,LT2,SUV,automatic,2cnflne59b6223999,wi,3.8,42440.0,blue,gray,gm financial,14450,17800,Wed Jan 07 2015 10:00:00 GMT-0800 (PST)
82123,2011,Chevrolet,Equinox,LT1,SUV,automatic,2cnflee55b6345565,nj,2.8,109114.0,black,black,marano & sons auto sales inc,10100,8600,Wed Jan 07 2015 09:30:00 GMT-0800 (PST)
82124,2011,Chevrolet,Impala,LS Fleet,Sedan,automatic,2g1wf5ek0b1104553,ca,3.7,89607.0,white,black,california fleet inc,7125,7100,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
82125,2011,Chevrolet,Impala,LT Fleet,Sedan,automatic,2g1wg5ek5b1242151,wi,3.2,73740.0,silver,gray,capital one auto finance,7700,7800,Wed Jan 07 2015 10:00:00 GMT-0800 (PST)
82126,2011,Chevrolet,Impala,LT Fleet,Sedan,automatic,2g1wg5ek8b1166358,md,2.5,113768.0,gray,gray,exeter finance corp,5575,3600,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
82127,2011,Chevrolet,Cruze,LS,Sedan,automatic,1g1pc5sh3b7245318,mi,3.9,11038.0,gray,black,td auto finance,9625,9500,Thu Jan 08 2015 01:30:00 GMT-0800 (PST)
82128,2011,Chevrolet,Equinox,LS,SUV,automatic,2gnalbec7b1272036,wa,4.4,33799.0,silver,gray,tinker fcu,12450,13000,Wed Jan 07 2015 13:40:00 GMT-0800 (PST)
