num_id,year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
289022,2006,Pontiac,Torrent,Base,SUV,automatic,2ckdl73fx66106787,oh,3.7,65897.0,—,black,delta auto group london,5700,6500,Tue Feb 10 2015 01:30:00 GMT-0800 (PST)
289023,2006,Pontiac,Grand Prix,GT,Sedan,automatic,2g2wr554561252174,mi,3.0,101992.0,black,black,remarketing by ge/people driven credit union,4250,3600,Thu Feb 19 2015 01:30:00 GMT-0800 (PST)
289024,2006,Pontiac,Torrent,Base,SUV,automatic,2ckdl63f166107854,in,3.6,144978.0,purple,black,general acceptance corporation,3225,4200,Thu Feb 12 2015 02:00:00 GMT-0800 (PST)
289025,2006,Porsche,Cayenne,Base,SUV,automatic,wp1aa29p96la24901,oh,4.8,93583.0,black,tan,victoria motors llc,10400,10600,Tue Feb 10 2015 01:30:00 GMT-0800 (PST)
289026,2006,Saturn,ION,2,Sedan,automatic,1g8aj55f06z127941,nc,2.8,84240.0,white,gray,dt credit corporation,2625,3800,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
289027,2006,Pontiac,Vibe,Base,Wagon,automatic,5y2sl67866z435057,ma,3.3,59776.0,gray,black,imperial ford corporation,5150,6100,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
289028,2006,Saturn,VUE,Base,SUV,automatic,5gzcz33d46s826400,pa,3.2,113213.0,green,beige,c & b motors,3000,2600,Tue Feb 17 2015 01:30:00 GMT-0800 (PST)
289029,2006,Saab,9-3,2.0T SportCombi,Wagon,automatic,ys3fd59y361026706,ca,3.1,91384.0,white,beige,jessup cad buick pont gmc saab hummer chev,4375,5900,Tue Feb 17 2015 04:30:00 GMT-0800 (PST)
289030,2006,Porsche,Cayenne,S,SUV,automatic,wp1ab29p96la61136,il,3.0,84707.0,blue,black,cucci ford,14450,13900,Tue Feb 10 2015 02:00:00 GMT-0800 (PST)
289031,2006,Ford,Altima,Base,Sedan,manual,wp0cb29936s765544,ca,3.7,62527.0,gray,black,walters auto sales/service inc,33500,34500,Thu Feb 12 2015 04:30:00 GMT-0800 (PST)
289032,2006,Pontiac,G6,Base,Sedan,automatic,1g2zg558364221225,az,1.0,124983.0,red,beige,buckeye title loans inc,3225,550,Wed Feb 11 2015 03:00:00 GMT-0800 (PST)
289033,2006,Pontiac,Grand Prix,Base,Sedan,automatic,2g2wp552x61259853,ca,1.9,144126.0,silver,black,quality acceptance,2625,1100,Thu Feb 12 2015 04:00:00 GMT-0800 (PST)
289034,2006,Pontiac,G6,GT,Sedan,automatic,1g2zh558164116633,il,1.9,105578.0,gray,black,tdaf remarketing,4450,4700,Tue Feb 10 2015 02:00:00 GMT-0800 (PST)
289035,2006,Toyota,Camry,LE,Sedan,automatic,4t1be32k66u153411,az,1.9,76461.0,red,gray,hertz remarketing,6300,6600,Thu Feb 12 2015 03:00:00 GMT-0800 (PST)
289036,2006,Suzuki,Grand Vitara,Luxury,SUV,automatic,js3te947564103248,fl,2.5,68308.0,black,gray,santander consumer,4975,5300,Thu Feb 12 2015 01:30:00 GMT-0800 (PST)
289037,2006,Subaru,B9 Tribeca,Limited 7-Passenger,SUV,automatic,4s4wx86c364413971,ma,3.2,97615.0,red,tan,boch new to you superstore,7950,7300,Tue Feb 17 2015 02:00:00 GMT-0800 (PST)
289038,2006,Toyota,Camry Solara,SE,Coupe,automatic,4t1ce38p96u609540,md,2.6,106048.0,black,black,amber auto,4250,6000,Tue Feb 10 2015 01:30:00 GMT-0800 (PST)
289039,2006,Subaru,Outback,3.0 R,Wagon,automatic,4s4bp84c364325424,md,2.9,122735.0,silver,black,annapolis subaru inc,6300,3300,Tue Feb 10 2015 01:30:00 GMT-0800 (PST)
289040,2006,Subaru,B9 Tribeca,5-Passenger,SUV,automatic,4s4wx82c264423817,co,1.9,63280.0,gray,black,remarketing by ge/manheim denver,8800,10100,Wed Feb 11 2015 03:30:00 GMT-0800 (PST)
289041,2006,Suzuki,Grand Vitara,XSport,SUV,automatic,js3td944964103942,tx,3.7,59983.0,gold,brown,fairway ford henderson,4475,5800,Wed Feb 11 2015 02:00:00 GMT-0800 (PST)
289042,2006,Suzuki,Grand Vitara,Base,SUV,automatic,js3td941764100298,tx,2.0,123424.0,beige,black,credit acceptance corp/vrs/southfield,3750,2900,Thu Feb 12 2015 03:00:00 GMT-0800 (PST)
289043,2006,Subaru,Impreza,WRX STI,Sedan,manual,jf1gd70636l513594,oh,3.2,41755.0,black,blue,remarketing by ge/manheim chicago,17450,18000,Tue Feb 17 2015 01:30:00 GMT-0800 (PST)
289044,2006,Subaru,B9 Tribeca,Limited 5-Passenger,SUV,automatic,4s4wx83c564422563,wa,2.5,114542.0,green,beige,bickford motors,6875,7000,Wed Feb 11 2015 04:30:00 GMT-0800 (PST)
289045,2006,Subaru,Impreza,2.5 i,Wagon,manual,jf1gg67646g818084,sc,3.6,114304.0,gray,gray,al financial corporation,4075,4600,Thu Feb 12 2015 02:00:00 GMT-0800 (PST)
289046,2006,Toyota,Camry Solara,SLE V6,Coupe,automatic,4t1ca38p56u096833,ca,1.9,78503.0,red,black,buyers auto sales,5950,5300,Wed Feb 11 2015 04:30:00 GMT-0800 (PST)
289047,2006,Scion,xB,Base,Wagon,automatic,jtlkt324964085234,nc,2.8,149180.0,black,black,lenders assistance corporation,3375,3100,Tue Feb 10 2015 01:15:00 GMT-0800 (PST)
289048,2006,Toyota,Camry,LE,Sedan,automatic,4t1be32k36u689426,ca,2.9,84777.0,silver,gray,south bay mazda,6250,5700,Tue Feb 10 2015 04:30:00 GMT-0800 (PST)
289049,2006,Suzuki,Forenza,Base,Sedan,automatic,kl5jd56zx6k451774,fl,1.9,138982.0,red,gray,coggin nissan,1125,950,Thu Feb 12 2015 05:00:00 GMT-0800 (PST)
289050,2006,Toyota,Prius,Base,Hatchback,automatic,jtdkb20ux63180399,fl,1.9,114339.0,gray,gray,lease plan/wal-mart stores,5300,4500,Wed Feb 18 2015 07:10:00 GMT-0800 (PST)
289051,2006,Scion,tC,Base,Hatchback,manual,jtkde177360120601,tx,1.9,100022.0,silver,black,santander consumer,4800,4900,Wed Feb 11 2015 02:00:00 GMT-0800 (PST)
289052,2006,Toyota,Highlander Hybrid,Base,SUV,automatic,jtedw21a560013317,ga,4.3,160161.0,white,tan,rick hendrick chevrolet of buford,4775,6500,Tue Feb 10 2015 05:00:00 GMT-0800 (PST)
289053,2006,Toyota,Highlander Hybrid,Base,SUV,automatic,jteew21a260023419,fl,3.6,155220.0,silver,gray,american bank auto liquidators,6650,6300,Tue Feb 10 2015 01:30:00 GMT-0800 (PST)
289054,2006,Toyota,Sienna,XLE Limited 7-Passenger,Minivan,automatic,5tdza22cx6s445522,ca,1.9,105077.0,gray,gray,onemain rem/fmt enterprises inc,7450,7300,Thu Feb 19 2015 12:00:00 GMT-0800 (PST)
289055,2006,Toyota,Sienna,XLE 7-Passenger,Minivan,automatic,5tdba22c76s071355,mn,3.0,151723.0,white,tan,onemain rem/morries auto imports,6100,5800,Wed Feb 11 2015 02:30:00 GMT-0800 (PST)
289056,2006,Toyota,Highlander Hybrid,Limited,SUV,automatic,jteew21a660017610,va,3.1,112370.0,gold,beige,toyota of waldorf,8750,8400,Thu Feb 19 2015 01:35:00 GMT-0800 (PST)
289057,2006,Toyota,Corolla,CE,Sedan,automatic,1nxbr32e46z582349,ca,1.9,180771.0,gray,gray,phillips auto brokerage,3150,3000,Wed Feb 11 2015 04:30:00 GMT-0800 (PST)
289058,2006,Toyota,Corolla,CE,Sedan,automatic,1nxbr32e26z612335,tx,1.9,133844.0,white,tan,d&m leasing,4050,3000,Wed Feb 11 2015 02:15:00 GMT-0800 (PST)
289059,2006,Toyota,Matrix,XR,Wagon,manual,2t1kr32e06c580406,tx,2.0,174999.0,red,gray,credit acceptance corp/vrs/southfield,3125,2500,Thu Feb 12 2015 03:00:00 GMT-0800 (PST)
289060,2006,Toyota,Sienna,XLE Limited 7-Passenger,Minivan,automatic,5tdza22cx6s479377,nj,2.5,90134.0,blue,gray,toyota financial services,8000,7600,Wed Feb 11 2015 01:30:00 GMT-0800 (PST)
289061,2006,Toyota,Highlander,Base,SUV,automatic,jtegd21a860139710,tx,3.4,144987.0,blue,tan,credit acceptance corp/vrs/southfield,5850,6100,Thu Feb 12 2015 03:00:00 GMT-0800 (PST)
289062,2006,Toyota,Sienna,LE 8-Passenger,Minivan,automatic,5tdza23c86s408550,ca,1.9,85882.0,white,gray,ak international inc,6300,8400,Wed Feb 11 2015 04:15:00 GMT-0800 (PST)
289063,2006,Toyota,Matrix,XR,Wagon,automatic,2t1lr30e16c561578,va,2.8,116428.0,gray,black,mcmb financial,5225,5900,Thu Feb 12 2015 01:20:00 GMT-0800 (PST)
289064,2006,Toyota,Sienna,XLE Limited 7-Passenger,Minivan,automatic,5tdza22c16s532323,fl,3.6,101133.0,white,gray,university auto brokers inc,7525,8000,Wed Feb 11 2015 07:25:00 GMT-0800 (PST)
289065,2006,Toyota,Highlander,Base,SUV,automatic,jtegp21ax60117845,fl,3.9,198584.0,blue,gray,dab auto world & leasing,5025,5000,Tue Feb 10 2015 08:00:00 GMT-0800 (PST)
289066,2006,Toyota,Corolla,S,Sedan,automatic,1nxbr32e66z670075,tx,1.9,69793.0,burgundy,black,tdaf remarketing,5400,6500,Wed Feb 18 2015 02:00:00 GMT-0800 (PST)
289067,2006,Volvo,S40,2.4i,Sedan,automatic,yv1ms382562190839,fl,1.9,77474.0,black,gray,santander consumer,5275,3600,Thu Feb 12 2015 01:30:00 GMT-0800 (PST)
289068,2006,Volkswagen,Passat,3.6 4Motion,Sedan,automatic,wvwdu73c26p167416,ga,2.0,135286.0,black,tan,cameron motor sports,2500,3800,Thu Feb 12 2015 02:00:00 GMT-0800 (PST)
289069,2006,Volkswagen,Passat,2.0T,Sedan,automatic,wvwak73cx6p101107,pa,3.0,159321.0,silver,gray,shellaway auto sales llc,2125,1550,Tue Feb 10 2015 05:01:00 GMT-0800 (PST)
289070,2006,Volkswagen,GTI,Base,Hatchback,automatic,wvwfv71k76w103197,ca,3.5,96501.0,gray,gray,south cali auto,5075,7200,Wed Feb 11 2015 04:30:00 GMT-0800 (PST)
289071,2006,Volkswagen,New Beetle,2.5,Convertible,automatic,3vwsf31yx6m302900,ca,4.0,99230.0,red,black,91 automotive west,3750,4900,Thu Feb 19 2015 04:00:00 GMT-0800 (PST)
289072,2006,Volkswagen,Jetta,2.5,Sedan,automatic,3vwsf71k06m785719,mo,1.9,110604.0,gray,black,santander consumer,3600,3200,Wed Feb 11 2015 02:30:00 GMT-0800 (PST)
289073,2006,Volkswagen,New Beetle,2.5,Convertible,automatic,3vwrf31y56m312992,fl,3.5,32580.0,red,beige,santander consumer,5425,4200,Thu Feb 12 2015 01:30:00 GMT-0800 (PST)
289074,2006,Volkswagen,New Beetle,2.5,Convertible,automatic,3vwrf31y06m305867,ca,3.8,107156.0,red,beige,south county lexus at mission viejo,3450,4200,Wed Feb 11 2015 03:30:00 GMT-0800 (PST)
289075,2006,Volvo,XC90,2.5T,SUV,automatic,yv4cy592461299368,ca,2.4,100753.0,black,tan,m & n financial,6150,1500,Tue Feb 10 2015 05:00:00 GMT-0800 (PST)
289076,2006,Volkswagen,GTI,Base,Hatchback,manual,wvwev71k06w136781,nj,2.9,130882.0,silver,black,all american ford/subaru,4075,5700,Wed Feb 18 2015 01:30:00 GMT-0800 (PST)
289077,2006,Volkswagen,Passat,2.0T,Sedan,automatic,wvwak73c26e064310,ga,3.1,93552.0,blue,gray,centerpoint auto exchange llc,3575,5500,Tue Feb 10 2015 01:30:00 GMT-0800 (PST)
289078,2006,Volkswagen,Passat,2.0T,Sedan,automatic,wvwak73c86p119458,fl,2.8,77030.0,blue,black,santander consumer,3975,3900,Wed Feb 11 2015 01:05:00 GMT-0800 (PST)
289079,2006,Volvo,V50,2.4i,Wagon,automatic,yv1mw390862179674,ca,2.4,82602.0,blue,black,toyota santa monica,5650,5500,Wed Feb 11 2015 04:30:00 GMT-0800 (PST)
289080,2006,Volkswagen,Jetta,TDI,Sedan,manual,3vwdt81kx6m750449,co,1.9,158241.0,white,black,carlisle motors,3775,2000,Tue Feb 10 2015 03:00:00 GMT-0800 (PST)
289081,2006,Volkswagen,Jetta,2.5,Sedan,automatic,3vwdf81kx6m653503,tn,3.2,183542.0,blue,gray,tdaf remarketing,2050,3000,Tue Feb 10 2015 02:30:00 GMT-0800 (PST)
289082,2006,Volkswagen,Jetta,2.0T,Sedan,automatic,3vwmj71k56m661274,nj,2.8,74746.0,black,beige,paramus ford inc,5350,5000,Wed Feb 18 2015 01:30:00 GMT-0800 (PST)
289083,2006,Volvo,S80,2.5T,Sedan,automatic,yv1ts592061435588,fl,2.6,140498.0,black,beige,arcadia chevrolet buick inc.,3075,3000,Tue Feb 10 2015 01:30:00 GMT-0800 (PST)
289084,2006,Volkswagen,New Beetle,2.5 PZEV,Hatchback,automatic,3vwpg31c46m407407,ca,3.6,81826.0,yellow,gray,nvp remarketing,3700,5500,Tue Feb 10 2015 04:30:00 GMT-0800 (PST)
289085,2005,BMW,3 Series,325i,Sedan,automatic,wbaev33495kx09283,tx,3.9,98173.0,gray,black,tdaf remarketing,5050,5100,Wed Feb 11 2015 02:00:00 GMT-0800 (PST)
289086,2005,Acura,TL,3.2,Sedan,automatic,19uua66255a031516,ca,1.9,126525.0,burgundy,beige,advance,6675,7000,Wed Feb 11 2015 04:30:00 GMT-0800 (PST)
289087,2005,BMW,5 Series,545i,Sedan,automatic,wbanb33515cn66857,ne,2.9,122308.0,black,brown,wells fargo dealer services,6050,5000,Thu Feb 12 2015 02:30:00 GMT-0800 (PST)
289088,2005,Ford,Altima,Base,Sedan,automatic,jh4kb16575c003851,tx,2.9,135330.0,gold,tan,credit acceptance corp/vrs/southfield,6200,5200,Thu Feb 12 2015 03:00:00 GMT-0800 (PST)
289089,2005,BMW,3 Series,325Ci,Coupe,automatic,wbabd33475pl08145,ga,2.8,135479.0,gray,gray,riverside hyundai,4125,5400,Tue Feb 10 2015 04:30:00 GMT-0800 (PST)
289090,2005,Audi,A8,quattro,Sedan,automatic,waull44e15n009282,wa,3.1,106312.0,silver,gray,audi of tacoma,6900,7700,Wed Feb 11 2015 06:00:00 GMT-0800 (PST)
289091,2005,BMW,5 Series,525i,Sedan,automatic,wbana53595b861712,ca,3.5,131778.0,silver,gray,bmw of murrieta,6000,6700,Tue Feb 10 2015 04:30:00 GMT-0800 (PST)
289092,2005,Audi,A4,2.0T,Sedan,automatic,wauaf78e15a572768,ca,2.1,98619.0,black,black,high bid trading co inc,4500,3900,Wed Feb 11 2015 04:15:00 GMT-0800 (PST)
289093,2005,BMW,3 Series,325Ci,Convertible,automatic,wbabw33465pl39140,md,2.0,140208.0,blue,tan,kia of waldorf,3875,4600,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
289094,2005,BMW,5 Series,545i,Sedan,automatic,wbanb33525cn64101,ca,2.6,88874.0,silver,black,buyers auto sales,7300,8500,Wed Feb 11 2015 04:30:00 GMT-0800 (PST)
289095,2005,BMW,3 Series,325xi,Sedan,automatic,wbaeu33465pr15523,fl,2.3,135073.0,silver,black,lease & rental management,3625,3500,Thu Feb 12 2015 01:30:00 GMT-0800 (PST)
289096,2005,Audi,A4,1.8T quattro,Sedan,manual,waulc68e05a077487,md,2.1,174519.0,red,beige,shannon auto sales,2300,2200,Tue Feb 17 2015 01:30:00 GMT-0800 (PST)
289097,2005,BMW,6 Series,645Ci,Convertible,automatic,wbaek73445b324245,tn,2.7,86657.0,black,burgundy,basney imports,13800,14300,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
289098,2005,Audi,S4,quattro,Convertible,automatic,wuarl48h95k901382,ca,2.5,67899.0,gray,gray,bob baker volkswagen subaru,8650,8800,Wed Feb 11 2015 04:15:00 GMT-0800 (PST)
289099,2005,Audi,A4,3.0 quattro,Sedan,automatic,wault68e45a039941,nj,3.5,72491.0,red,black,j & s auto haus,7075,7900,Wed Feb 11 2015 01:00:00 GMT-0800 (PST)
289100,2005,Audi,A4,1.8T quattro,Sedan,automatic,waulc68e75a006917,il,3.4,80592.0,black,black,tdaf remarketing,5500,4700,Tue Feb 10 2015 02:00:00 GMT-0800 (PST)
289101,2005,BMW,5 Series,545i,Sedan,automatic,wbanb33545cn66660,il,3.6,84749.0,silver,black,united inventory control inc,7575,8400,Tue Feb 10 2015 02:00:00 GMT-0800 (PST)
289102,2014,Dodge,Charger,SE,Sedan,automatic,2c3cdxbg1eh107652,ca,5.0,24816.0,gray,black,california motorsports,16000,19250,Tue Feb 10 2015 04:30:00 GMT-0800 (PST)
289103,2014,Dodge,Charger,SXT,Sedan,automatic,2c3cdxhg9eh173681,ab,3.7,25381.0,white,black,fca canada inc,25700,18900,Thu Feb 26 2015 03:30:00 GMT-0800 (PST)
289104,2014,Dodge,Charger,SXT,Sedan,automatic,2c3cdxhg3eh239321,ga,4.1,35726.0,gray,gray,avis corporation,17350,18100,Tue Feb 10 2015 01:30:00 GMT-0800 (PST)
289105,2014,Dodge,Charger,SXT,Sedan,automatic,2c3cdxhg3eh191397,on,3.6,30638.0,black,black,chrysler canada inc,19500,18500,Tue Feb 17 2015 02:00:00 GMT-0800 (PST)
289106,2014,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct6eh315697,co,4.9,17965.0,red,black,brac of salt lake city,22900,24700,Wed Feb 18 2015 03:00:00 GMT-0800 (PST)
289107,2014,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct7eh215043,ca,4.2,39916.0,gray,black,avis corporation,21000,21000,Tue Feb 10 2015 04:30:00 GMT-0800 (PST)
289108,2014,Dodge,Charger,SXT,Sedan,automatic,2c3cdxhg2eh191438,on,4.4,30576.0,white,black,chrysler canada inc,19500,18800,Tue Feb 17 2015 02:00:00 GMT-0800 (PST)
289109,2014,Dodge,Charger,SE,Sedan,automatic,2c3cdxbg2eh131409,az,1.0,33617.0,gray,black,enterprise vehicle exchange / tra / rental / tulsa,15750,12700,Wed Feb 11 2015 03:00:00 GMT-0800 (PST)
289110,2014,Dodge,Charger,SXT,Sedan,automatic,2c3cdxhg8eh191394,on,4.2,31689.0,black,black,chrysler canada inc,19450,18300,Tue Feb 17 2015 02:00:00 GMT-0800 (PST)
289111,2014,Dodge,Charger,SE,Sedan,automatic,2c3cdxbg4eh129287,ca,4.2,28295.0,gray,black,california motorsports,15800,19100,Tue Feb 10 2015 04:30:00 GMT-0800 (PST)
289112,2014,Dodge,Dart,SXT,Sedan,automatic,1c3cdfbb6ed716442,tx,5.0,9924.0,white,black,chrysler capital,13050,13900,Wed Feb 11 2015 02:00:00 GMT-0800 (PST)
289113,2014,Dodge,Charger,SE,Sedan,automatic,2c3cdxbg4eh215361,ca,3.6,40449.0,black,black,enterprise veh exchange/rental,15350,16300,Wed Feb 11 2015 04:30:00 GMT-0800 (PST)
289114,2014,Dodge,Charger,SXT,Sedan,automatic,2c3cdxhg9eh141328,ga,3.2,26395.0,black,black,hayes chrysler dodge jeep inc,18450,16900,Thu Feb 12 2015 02:00:00 GMT-0800 (PST)
289115,2014,Dodge,Charger,SXT,Sedan,automatic,2c3cdxhg8eh188754,on,4.8,20450.0,white,black,chrysler canada inc,20200,19500,Tue Feb 17 2015 02:00:00 GMT-0800 (PST)
289116,2014,Dodge,Charger,SXT,Sedan,automatic,2c3cdxhg1eh191415,on,4.3,34399.0,black,black,chrysler canada inc,19300,18100,Tue Feb 17 2015 02:00:00 GMT-0800 (PST)
289117,2014,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct9eh338228,tn,3.8,5629.0,gray,black,sullivan auto group llc,25400,25000,Wed Feb 11 2015 02:30:00 GMT-0800 (PST)
289118,2014,Dodge,Charger,SXT,Sedan,automatic,2c3cdxhg4eh267306,tx,4.4,16571.0,white,black,texas auto brokers,18800,20000,Wed Feb 11 2015 02:00:00 GMT-0800 (PST)
289119,2014,Dodge,Dart,SE,Sedan,manual,1c3cdfaaxed780136,tx,3.6,4567.0,black,black,chrysler capital,11850,12000,Wed Feb 11 2015 02:30:00 GMT-0800 (PST)
289120,2014,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct1eh288330,co,4.0,20124.0,black,black,brac of salt lake city,22700,23600,Wed Feb 18 2015 03:00:00 GMT-0800 (PST)
289121,2014,Dodge,Dart,SXT,Sedan,automatic,1c3cdfbb1ed830123,mn,4.6,12325.0,blue,black,fiserv/citizens one auto finance,12950,13500,Thu Feb 12 2015 02:45:00 GMT-0800 (PST)
289122,2014,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct8eh243465,tx,4.2,17969.0,black,black,texas auto brokers,22900,23700,Wed Feb 11 2015 02:00:00 GMT-0800 (PST)
289123,2014,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct2eh232350,tx,3.9,24261.0,gray,black,chrysler capital,22400,23100,Wed Feb 11 2015 02:30:00 GMT-0800 (PST)
289124,2005,MINI,Cooper,S,Convertible,automatic,wmwrh33425tk55204,ca,3.4,60825.0,orange,black,ak international inc,6475,8000,Wed Feb 11 2015 04:15:00 GMT-0800 (PST)
289125,2005,Cadillac,CTS,Base,Sedan,automatic,1g6dm56t350237595,md,2.5,112584.0,black,black,ourisman of clarksville inc,4425,4700,Tue Feb 10 2015 01:30:00 GMT-0800 (PST)
289126,2005,BMW,X5,4.4i,SUV,automatic,5uxfb53505lv10054,ca,2.9,92466.0,black,black,audi of chandler,8100,8250,Thu Feb 12 2015 04:30:00 GMT-0800 (PST)
289127,2005,Buick,LaCrosse,CXL,Sedan,automatic,2g4wd562x51212173,md,2.3,122418.0,silver,gray,shannon auto sales,4350,5000,Tue Feb 10 2015 01:30:00 GMT-0800 (PST)
289128,2005,Cadillac,CTS,Base,Sedan,automatic,1g6dp567150141264,ca,1.9,177254.0,gold,beige,quality acceptance,1825,1800,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
289129,2005,Cadillac,CTS,Base,Sedan,automatic,1g6dp567650152034,wa,3.7,87819.0,blue,beige,robert larson's hyundai,5425,6700,Wed Feb 11 2015 06:00:00 GMT-0800 (PST)
289130,2005,Cadillac,DeVille,Base,Sedan,automatic,1g6kd54y45u253769,mo,3.7,81475.0,silver,gray,elco chevrolet inc,3475,4200,Tue Feb 10 2015 02:30:00 GMT-0800 (PST)
289131,2005,Cadillac,Escalade ESV,Base,SUV,automatic,3gyfk66n35g109351,nc,3.5,114309.0,gray,gray,hrft finance inc,8550,11700,Tue Feb 17 2015 01:15:00 GMT-0800 (PST)
289132,2005,Cadillac,CTS,Base,Sedan,automatic,1g6dm56t750206818,fl,2.6,128303.0,gray,black,lease & rental management,3750,4700,Thu Feb 12 2015 01:30:00 GMT-0800 (PST)
289133,2005,Buick,LeSabre,Custom,Sedan,automatic,1g4hp52k45u208503,fl,3.6,48719.0,gold,beige,robb motorcar llc,5475,6200,Tue Feb 10 2015 01:30:00 GMT-0800 (PST)
